api,rtt_ms
PRIVATE_IP_022,3.877878
PRIVATE_IP_022,5.499125
PRIVATE_IP_022,3.443956
PRIVATE_IP_022,4.141092
PRIVATE_IP_022,4.656076
PRIVATE_IP_022,3.494978
PRIVATE_IP_022,4.554033
PRIVATE_IP_022,4.635096
PRIVATE_IP_022,3.485918
PRIVATE_IP_022,4.580021
PRIVATE_IP_022,3.771067
PRIVATE_IP_022,3.630161
PRIVATE_IP_022,5.170107
PRIVATE_IP_022,4.137993
PRIVATE_IP_022,3.370047
PRIVATE_IP_022,3.225088
PRIVATE_IP_022,4.552841
PRIVATE_IP_022,2.760887
PRIVATE_IP_022,5.053997
PRIVATE_IP_022,4.899025
PRIVATE_IP_022,3.422022
PRIVATE_IP_022,3.361940
PRIVATE_IP_022,1.975060
PRIVATE_IP_022,4.189014
PRIVATE_IP_022,3.566027
PRIVATE_IP_022,4.846096
PRIVATE_IP_022,5.008936
PRIVATE_IP_022,5.071163
PRIVATE_IP_022,3.494978
PRIVATE_IP_022,4.312038
PRIVATE_IP_022,3.437042
PRIVATE_IP_022,4.781008
PRIVATE_IP_022,3.230810
PRIVATE_IP_022,3.082991
PRIVATE_IP_022,4.736900
PRIVATE_IP_022,4.282951
PRIVATE_IP_022,3.750086
PRIVATE_IP_022,3.430128
PRIVATE_IP_022,4.618168
PRIVATE_IP_022,3.349066
PRIVATE_IP_022,4.181862
PRIVATE_IP_022,4.061937
PRIVATE_IP_022,4.975080
PRIVATE_IP_022,4.319906
PRIVATE_IP_022,4.202127
PRIVATE_IP_022,3.690958
PRIVATE_IP_022,5.119085
PRIVATE_IP_022,3.099918
PRIVATE_IP_022,4.881144
PRIVATE_IP_022,2.728939
PRIVATE_IP_022,3.038883
PRIVATE_IP_022,4.709959
PRIVATE_IP_022,3.653049
PRIVATE_IP_022,3.242016
PRIVATE_IP_022,3.940821
PRIVATE_IP_022,5.219936
PRIVATE_IP_022,4.918098
PRIVATE_IP_022,3.183842
PRIVATE_IP_022,4.278898
PRIVATE_IP_022,4.205942
PRIVATE_IP_022,5.103111
PRIVATE_IP_022,3.679037
PRIVATE_IP_022,3.015995
PRIVATE_IP_022,4.801035
PRIVATE_IP_022,3.946066
PRIVATE_IP_022,4.384995
PRIVATE_IP_022,4.620075
PRIVATE_IP_022,4.291058
PRIVATE_IP_022,4.248142
PRIVATE_IP_022,4.302025
PRIVATE_IP_022,4.799843
PRIVATE_IP_022,4.604816
PRIVATE_IP_022,3.292084
PRIVATE_IP_022,3.314972
PRIVATE_IP_022,4.226923
PRIVATE_IP_022,3.782988
PRIVATE_IP_022,5.084991
PRIVATE_IP_022,3.993034
PRIVATE_IP_022,3.895998
PRIVATE_IP_022,5.903959
PRIVATE_IP_022,4.458904
PRIVATE_IP_022,4.997015
PRIVATE_IP_022,4.230022
PRIVATE_IP_022,3.093004
PRIVATE_IP_022,3.747940
PRIVATE_IP_022,4.654884
PRIVATE_IP_022,4.405022
PRIVATE_IP_022,5.208015
PRIVATE_IP_022,3.372908
PRIVATE_IP_022,4.539967
PRIVATE_IP_022,4.224062
PRIVATE_IP_022,3.278971
PRIVATE_IP_022,4.667044
PRIVATE_IP_022,3.224134
PRIVATE_IP_022,3.562927
PRIVATE_IP_022,3.398895
PRIVATE_IP_022,3.684998
PRIVATE_IP_022,3.421068
PRIVATE_IP_022,4.496813
PRIVATE_IP_022,4.251003
PRIVATE_IP_022,4.709959
PRIVATE_IP_022,5.036116
PRIVATE_IP_022,4.420042
PRIVATE_IP_022,3.629923
PRIVATE_IP_022,5.721092
PRIVATE_IP_022,4.838943
PRIVATE_IP_022,3.317118
PRIVATE_IP_022,5.743980
PRIVATE_IP_022,5.069971
PRIVATE_IP_022,3.232956
PRIVATE_IP_022,3.055096
PRIVATE_IP_022,3.648996
PRIVATE_IP_022,5.140066
PRIVATE_IP_022,4.816055
PRIVATE_IP_022,3.406048
PRIVATE_IP_022,3.575087
PRIVATE_IP_022,3.816843
PRIVATE_IP_022,4.067898
PRIVATE_IP_022,3.062963
PRIVATE_IP_022,3.893137
PRIVATE_IP_022,3.493071
PRIVATE_IP_022,3.909111
PRIVATE_IP_022,6.858110
PRIVATE_IP_022,4.435062
PRIVATE_IP_022,7.995844
PRIVATE_IP_022,3.458977
PRIVATE_IP_022,3.479958
PRIVATE_IP_022,3.663063
PRIVATE_IP_022,4.364967
PRIVATE_IP_022,4.122019
PRIVATE_IP_022,3.232956
PRIVATE_IP_022,5.112886
PRIVATE_IP_022,3.535986
PRIVATE_IP_022,4.332066
PRIVATE_IP_022,5.028009
PRIVATE_IP_022,4.267216
PRIVATE_IP_022,4.606962
PRIVATE_IP_022,6.844997
PRIVATE_IP_022,3.556967
PRIVATE_IP_022,5.460024
PRIVATE_IP_022,3.226995
PRIVATE_IP_022,3.768921
PRIVATE_IP_022,4.802942
PRIVATE_IP_022,4.610062
PRIVATE_IP_022,4.091024
PRIVATE_IP_022,2.330065
PRIVATE_IP_022,1.947165
PRIVATE_IP_022,5.241156
PRIVATE_IP_022,3.610134
PRIVATE_IP_022,4.103184
PRIVATE_IP_022,3.640175
PRIVATE_IP_022,4.522085
PRIVATE_IP_022,4.249096
PRIVATE_IP_022,4.279137
PRIVATE_IP_022,5.280972
PRIVATE_IP_022,3.356934
PRIVATE_IP_022,4.488945
PRIVATE_IP_022,6.100893
PRIVATE_IP_022,4.317045
PRIVATE_IP_022,4.644871
PRIVATE_IP_022,3.736973
PRIVATE_IP_022,3.896952
PRIVATE_IP_022,3.216028
PRIVATE_IP_022,5.231857
PRIVATE_IP_022,3.877163
PRIVATE_IP_022,4.076958
PRIVATE_IP_022,6.237030
PRIVATE_IP_022,6.547928
PRIVATE_IP_022,4.236937
PRIVATE_IP_022,4.037142
PRIVATE_IP_022,3.894091
PRIVATE_IP_022,3.621817
PRIVATE_IP_022,3.942013
PRIVATE_IP_022,3.910065
PRIVATE_IP_022,4.961967
PRIVATE_IP_022,4.425049
PRIVATE_IP_022,3.740072
PRIVATE_IP_022,3.167152
PRIVATE_IP_022,3.318071
PRIVATE_IP_022,4.713058
PRIVATE_IP_022,3.834009
PRIVATE_IP_022,4.760027
PRIVATE_IP_022,3.232002
PRIVATE_IP_022,3.266096
PRIVATE_IP_022,4.176855
PRIVATE_IP_022,3.870964
PRIVATE_IP_022,2.974033
PRIVATE_IP_022,5.443811
PRIVATE_IP_022,4.811049
PRIVATE_IP_022,4.364967
PRIVATE_IP_022,4.021883
PRIVATE_IP_022,4.446983
PRIVATE_IP_022,6.040096
PRIVATE_IP_022,2.543926
PRIVATE_IP_022,6.818056
PRIVATE_IP_022,3.826141
PRIVATE_IP_022,3.183842
PRIVATE_IP_022,4.679918
PRIVATE_IP_022,4.585028
PRIVATE_IP_022,2.392054
PRIVATE_IP_022,3.654003
PRIVATE_IP_022,4.302979
PRIVATE_IP_022,4.819870
PRIVATE_IP_022,4.613876
PRIVATE_IP_022,4.932165
PRIVATE_IP_022,3.394842
PRIVATE_IP_022,4.163027
PRIVATE_IP_022,7.362843
PRIVATE_IP_022,4.054070
PRIVATE_IP_022,3.448009
PRIVATE_IP_022,3.297091
PRIVATE_IP_022,4.809856
PRIVATE_IP_022,3.521919
PRIVATE_IP_022,4.909039
PRIVATE_IP_022,4.133224
PRIVATE_IP_022,3.301859
PRIVATE_IP_022,6.596088
PRIVATE_IP_022,4.303932
PRIVATE_IP_022,3.875017
PRIVATE_IP_022,4.925966
PRIVATE_IP_022,3.354073
PRIVATE_IP_022,3.184080
PRIVATE_IP_022,5.257130
PRIVATE_IP_022,4.281998
PRIVATE_IP_022,2.555847
PRIVATE_IP_022,4.302025
PRIVATE_IP_022,4.967213
PRIVATE_IP_022,5.578995
PRIVATE_IP_022,3.378868
PRIVATE_IP_022,4.966974
PRIVATE_IP_022,3.495932
PRIVATE_IP_022,2.078056
PRIVATE_IP_022,3.567934
PRIVATE_IP_022,3.700972
PRIVATE_IP_022,4.834890
PRIVATE_IP_022,4.626036
PRIVATE_IP_022,3.916979
PRIVATE_IP_022,3.872156
PRIVATE_IP_022,2.755880
PRIVATE_IP_022,3.371000
PRIVATE_IP_022,4.883051
PRIVATE_IP_022,3.531933
PRIVATE_IP_022,3.916979
PRIVATE_IP_022,4.987955
PRIVATE_IP_022,5.177975
PRIVATE_IP_022,4.781961
PRIVATE_IP_022,4.105091
PRIVATE_IP_022,4.565954
PRIVATE_IP_022,4.222155
PRIVATE_IP_022,3.253222
PRIVATE_IP_022,4.517078
PRIVATE_IP_022,5.208015
PRIVATE_IP_022,5.836010
PRIVATE_IP_022,3.633022
PRIVATE_IP_022,3.312111
PRIVATE_IP_022,3.983021
PRIVATE_IP_022,5.502939
PRIVATE_IP_022,3.943920
PRIVATE_IP_022,3.178835
PRIVATE_IP_022,2.999067
PRIVATE_IP_022,3.310204
PRIVATE_IP_022,4.292965
PRIVATE_IP_022,3.728151
PRIVATE_IP_022,4.794121
PRIVATE_IP_022,3.307104
PRIVATE_IP_022,2.729893
PRIVATE_IP_022,3.473043
PRIVATE_IP_022,5.162954
PRIVATE_IP_022,4.438162
PRIVATE_IP_022,5.033016
PRIVATE_IP_022,3.381014
PRIVATE_IP_022,3.549099
PRIVATE_IP_022,3.647089
PRIVATE_IP_022,2.351046
PRIVATE_IP_022,4.361868
PRIVATE_IP_022,3.240824
PRIVATE_IP_022,3.312111
PRIVATE_IP_022,4.269838
PRIVATE_IP_022,3.836155
PRIVATE_IP_022,4.559994
PRIVATE_IP_022,6.850958
PRIVATE_IP_022,3.175974
PRIVATE_IP_022,5.089045
PRIVATE_IP_022,3.092051
PRIVATE_IP_022,3.983021
PRIVATE_IP_022,3.010035
PRIVATE_IP_022,4.123926
PRIVATE_IP_022,3.962994
PRIVATE_IP_022,5.527973
PRIVATE_IP_022,3.851175
PRIVATE_IP_022,3.479958
PRIVATE_IP_022,4.754066
PRIVATE_IP_022,3.638029
PRIVATE_IP_022,4.121065
PRIVATE_IP_022,5.439043
PRIVATE_IP_022,4.981995
PRIVATE_IP_022,3.841162
PRIVATE_IP_022,5.031824
PRIVATE_IP_022,4.183054
PRIVATE_IP_022,4.639149
PRIVATE_IP_022,3.693819
PRIVATE_IP_022,4.483223
PRIVATE_IP_022,6.409883
PRIVATE_IP_022,2.967119
PRIVATE_IP_022,4.785061
PRIVATE_IP_022,3.650188
PRIVATE_IP_022,3.704071
PRIVATE_IP_022,4.288912
PRIVATE_IP_022,4.585981
PRIVATE_IP_022,4.431009
PRIVATE_IP_022,4.598141
PRIVATE_IP_022,5.439043
PRIVATE_IP_022,4.678011
PRIVATE_IP_022,4.089117
PRIVATE_IP_022,3.478050
PRIVATE_IP_022,4.719019
PRIVATE_IP_022,3.811121
PRIVATE_IP_022,5.156040
PRIVATE_IP_022,5.588055
PRIVATE_IP_022,4.422188
PRIVATE_IP_022,5.723953
PRIVATE_IP_022,2.851009
PRIVATE_IP_022,6.373167
PRIVATE_IP_022,4.994154
PRIVATE_IP_022,3.232956
PRIVATE_IP_022,3.437042
PRIVATE_IP_022,3.985882
PRIVATE_IP_022,4.932165
PRIVATE_IP_022,4.059076
PRIVATE_IP_022,4.637957
PRIVATE_IP_022,3.244162
PRIVATE_IP_022,3.842831
PRIVATE_IP_022,5.509853
PRIVATE_IP_022,3.931046
PRIVATE_IP_022,4.025936
PRIVATE_IP_022,3.371000
PRIVATE_IP_022,4.846096
PRIVATE_IP_022,3.498077
PRIVATE_IP_022,4.579067
PRIVATE_IP_022,3.870010
PRIVATE_IP_022,3.182888
PRIVATE_IP_022,6.398916
PRIVATE_IP_022,4.205942
PRIVATE_IP_022,3.490925
PRIVATE_IP_022,3.540039
PRIVATE_IP_022,6.181955
PRIVATE_IP_022,3.417969
PRIVATE_IP_022,3.931999
PRIVATE_IP_022,3.376961
PRIVATE_IP_022,4.747868
PRIVATE_IP_022,3.484964
PRIVATE_IP_022,4.558802
PRIVATE_IP_022,3.750086
PRIVATE_IP_022,3.710032
PRIVATE_IP_022,3.485918
PRIVATE_IP_022,3.724098
PRIVATE_IP_022,4.400969
PRIVATE_IP_022,3.503084
PRIVATE_IP_022,3.739834
PRIVATE_IP_022,4.808903
PRIVATE_IP_022,4.415989
PRIVATE_IP_022,3.212929
PRIVATE_IP_022,4.781008
PRIVATE_IP_022,4.552841
PRIVATE_IP_022,3.917933
PRIVATE_IP_022,3.958225
PRIVATE_IP_022,5.089045
PRIVATE_IP_022,3.654003
PRIVATE_IP_022,6.316900
PRIVATE_IP_022,4.405022
PRIVATE_IP_022,2.788067
PRIVATE_IP_022,3.873110
PRIVATE_IP_022,3.255129
PRIVATE_IP_022,4.593134
PRIVATE_IP_022,4.575968
PRIVATE_IP_022,4.512072
PRIVATE_IP_022,3.612041
PRIVATE_IP_022,4.072189
PRIVATE_IP_022,4.197836
PRIVATE_IP_022,4.863024
PRIVATE_IP_022,3.679037
PRIVATE_IP_022,4.104137
PRIVATE_IP_022,4.069805
PRIVATE_IP_022,3.774166
PRIVATE_IP_022,4.106045
PRIVATE_IP_022,4.848003
PRIVATE_IP_022,3.582001
PRIVATE_IP_022,4.542828
PRIVATE_IP_022,3.888130
PRIVATE_IP_022,3.567934
PRIVATE_IP_022,3.784895
PRIVATE_IP_022,3.010988
PRIVATE_IP_022,3.455877
PRIVATE_IP_022,4.652977
PRIVATE_IP_022,4.565954
