api,signature,cycle_ms
PRIVATE_IP_021,FC3_addr0_qty75,2000.745058
PRIVATE_IP_021,FC3_addr3_qty1,2004.294157
PRIVATE_IP_021,FC3_addr97_qty1,2007.987022
PRIVATE_IP_021,FC3_addr0_qty86,1002.525091
PRIVATE_IP_021,FC3_addr94_qty86,1000.055075
PRIVATE_IP_021,FC3_addr94_qty75,1999.552965
PRIVATE_IP_021,FC3_addr0_qty86,999.372959
PRIVATE_IP_021,FC3_addr94_qty86,998.455048
PRIVATE_IP_021,FC3_addr0_qty75,2001.370907
PRIVATE_IP_021,FC3_addr3_qty1,1997.265816
PRIVATE_IP_021,FC3_addr97_qty1,1992.345810
PRIVATE_IP_021,FC3_addr0_qty86,1002.943993
PRIVATE_IP_021,FC3_addr94_qty86,1005.085945
PRIVATE_IP_021,FC3_addr94_qty75,2000.731945
PRIVATE_IP_021,FC3_addr0_qty86,999.583006
PRIVATE_IP_021,FC3_addr94_qty86,996.228933
PRIVATE_IP_021,FC3_addr0_qty75,2002.058983
PRIVATE_IP_021,FC3_addr3_qty1,2005.243063
PRIVATE_IP_021,FC3_addr97_qty1,2006.978035
PRIVATE_IP_021,FC3_addr0_qty86,1000.271082
PRIVATE_IP_021,FC3_addr94_qty86,1000.059128
PRIVATE_IP_021,FC3_addr94_qty75,1998.988152
PRIVATE_IP_021,FC3_addr0_qty86,1001.782894
PRIVATE_IP_021,FC3_addr94_qty86,1004.558086
PRIVATE_IP_021,FC3_addr0_qty75,1999.516010
PRIVATE_IP_021,FC3_addr3_qty1,1996.581078
PRIVATE_IP_021,FC3_addr97_qty1,1995.887041
PRIVATE_IP_021,FC3_addr0_qty86,1001.346111
PRIVATE_IP_021,FC3_addr94_qty86,1005.067825
PRIVATE_IP_021,FC3_addr94_qty75,2001.807928
PRIVATE_IP_021,FC3_addr0_qty86,998.985052
PRIVATE_IP_021,FC3_addr94_qty86,996.324062
PRIVATE_IP_021,FC3_addr0_qty75,2000.550985
PRIVATE_IP_021,FC3_addr3_qty1,2003.830910
PRIVATE_IP_021,FC3_addr97_qty1,2004.554033
PRIVATE_IP_021,FC3_addr0_qty86,999.747992
PRIVATE_IP_021,FC3_addr94_qty86,995.627880
PRIVATE_IP_021,FC3_addr94_qty75,2002.455950
PRIVATE_IP_021,FC3_addr0_qty86,1001.575947
PRIVATE_IP_021,FC3_addr94_qty86,1004.327059
PRIVATE_IP_021,FC3_addr0_qty75,2000.526905
PRIVATE_IP_021,FC3_addr3_qty1,1998.919964
PRIVATE_IP_021,FC3_addr97_qty1,1997.623920
PRIVATE_IP_021,FC3_addr0_qty86,999.984980
PRIVATE_IP_021,FC3_addr94_qty86,998.553991
PRIVATE_IP_021,FC3_addr94_qty75,1997.198105
PRIVATE_IP_021,FC3_addr0_qty86,1001.612902
PRIVATE_IP_021,FC3_addr94_qty86,1000.854015
PRIVATE_IP_021,FC3_addr0_qty75,2001.303196
PRIVATE_IP_021,FC3_addr3_qty1,2004.057169
PRIVATE_IP_021,FC3_addr97_qty1,2005.098104
PRIVATE_IP_021,FC3_addr0_qty86,1005.065203
PRIVATE_IP_021,FC3_addr94_qty86,1007.236958
PRIVATE_IP_021,FC3_addr94_qty75,2001.502991
PRIVATE_IP_021,FC3_addr0_qty86,998.337984
PRIVATE_IP_021,FC3_addr94_qty86,997.390032
PRIVATE_IP_021,FC3_addr0_qty75,2002.441883
PRIVATE_IP_021,FC3_addr3_qty1,1999.716997
PRIVATE_IP_021,FC3_addr97_qty1,1998.453856
PRIVATE_IP_021,FC3_addr0_qty86,1000.934839
PRIVATE_IP_021,FC3_addr94_qty86,998.448133
PRIVATE_IP_021,FC3_addr94_qty75,2002.610922
PRIVATE_IP_021,FC3_addr0_qty86,1001.347065
PRIVATE_IP_021,FC3_addr94_qty86,1002.579927
PRIVATE_IP_021,FC3_addr0_qty75,1997.426987
PRIVATE_IP_021,FC3_addr3_qty1,1996.176004
PRIVATE_IP_021,FC3_addr97_qty1,1998.035192
PRIVATE_IP_021,FC3_addr0_qty86,1000.287056
PRIVATE_IP_021,FC3_addr94_qty86,1001.544952
PRIVATE_IP_021,FC3_addr94_qty75,2001.038074
PRIVATE_IP_021,FC3_addr0_qty86,1003.352880
PRIVATE_IP_021,FC3_addr94_qty86,1003.795147
PRIVATE_IP_021,FC3_addr0_qty75,2003.623962
PRIVATE_IP_021,FC3_addr3_qty1,2002.976894
PRIVATE_IP_021,FC3_addr97_qty1,2001.551867
PRIVATE_IP_021,FC3_addr0_qty86,998.365164
PRIVATE_IP_021,FC3_addr94_qty86,997.853994
PRIVATE_IP_021,FC3_addr94_qty75,2001.848936
PRIVATE_IP_021,FC3_addr0_qty86,1002.412796
PRIVATE_IP_021,FC3_addr94_qty86,1001.986980
PRIVATE_IP_021,FC3_addr0_qty75,2000.606060
PRIVATE_IP_021,FC3_addr3_qty1,2003.081083
PRIVATE_IP_021,FC3_addr97_qty1,2004.451036
PRIVATE_IP_021,FC3_addr0_qty86,999.507189
PRIVATE_IP_021,FC3_addr94_qty86,1000.213861
PRIVATE_IP_021,FC3_addr94_qty75,1999.439955
PRIVATE_IP_021,FC3_addr0_qty86,1000.770807
PRIVATE_IP_021,FC3_addr94_qty86,1001.917124
PRIVATE_IP_021,FC3_addr0_qty75,1997.966051
PRIVATE_IP_021,FC3_addr3_qty1,1995.051861
PRIVATE_IP_021,FC3_addr97_qty1,1995.925903
PRIVATE_IP_021,FC3_addr0_qty86,999.698162
PRIVATE_IP_021,FC3_addr94_qty86,999.089003
PRIVATE_IP_021,FC3_addr94_qty75,1999.623060
PRIVATE_IP_021,FC3_addr0_qty86,1000.998974
PRIVATE_IP_021,FC3_addr94_qty86,999.151945
PRIVATE_IP_021,FC3_addr0_qty75,2001.023054
PRIVATE_IP_021,FC3_addr3_qty1,2001.716137
PRIVATE_IP_021,FC3_addr97_qty1,2001.968145
PRIVATE_IP_021,FC3_addr0_qty86,1002.881050
PRIVATE_IP_021,FC3_addr94_qty86,1003.330946
PRIVATE_IP_021,FC3_addr94_qty75,2001.143932
PRIVATE_IP_021,FC3_addr0_qty86,1001.636982
PRIVATE_IP_021,FC3_addr94_qty86,1005.282164
PRIVATE_IP_021,FC3_addr0_qty75,2001.455784
PRIVATE_IP_021,FC3_addr3_qty1,2001.880884
PRIVATE_IP_021,FC3_addr97_qty1,1998.905897
PRIVATE_IP_021,FC3_addr0_qty86,998.035908
PRIVATE_IP_021,FC3_addr94_qty86,997.484922
PRIVATE_IP_021,FC3_addr94_qty75,2000.997066
PRIVATE_IP_021,FC3_addr0_qty86,1000.895977
PRIVATE_IP_021,FC3_addr94_qty86,997.642994
PRIVATE_IP_021,FC3_addr0_qty75,2000.684023
PRIVATE_IP_021,FC3_addr3_qty1,1999.388933
PRIVATE_IP_021,FC3_addr97_qty1,2000.775099
PRIVATE_IP_021,FC3_addr0_qty86,1001.914978
PRIVATE_IP_021,FC3_addr94_qty86,1005.842924
PRIVATE_IP_021,FC3_addr94_qty75,2001.184940
PRIVATE_IP_021,FC3_addr0_qty86,998.928070
PRIVATE_IP_021,FC3_addr94_qty86,994.768143
PRIVATE_IP_021,FC3_addr0_qty75,2000.148058
PRIVATE_IP_021,FC3_addr3_qty1,2005.308151
PRIVATE_IP_021,FC3_addr97_qty1,2006.375074
PRIVATE_IP_021,FC3_addr0_qty86,1001.029968
PRIVATE_IP_021,FC3_addr94_qty86,999.401808
PRIVATE_IP_021,FC3_addr94_qty75,2002.449989
PRIVATE_IP_021,FC3_addr0_qty86,999.563932
PRIVATE_IP_021,FC3_addr94_qty86,1000.838041
PRIVATE_IP_021,FC3_addr0_qty75,2008.805037
PRIVATE_IP_021,FC3_addr3_qty1,2003.129005
PRIVATE_IP_021,FC3_addr97_qty1,2000.360966
PRIVATE_IP_021,FC3_addr0_qty86,1001.583099
PRIVATE_IP_021,FC3_addr94_qty86,1008.358002
PRIVATE_IP_021,FC3_addr94_qty75,1997.193098
PRIVATE_IP_021,FC3_addr0_qty86,998.783112
PRIVATE_IP_021,FC3_addr94_qty86,994.879007
PRIVATE_IP_021,FC3_addr0_qty75,1993.104935
PRIVATE_IP_021,FC3_addr3_qty1,1993.449926
PRIVATE_IP_021,FC3_addr97_qty1,1994.415045
PRIVATE_IP_021,FC3_addr0_qty86,1000.144005
PRIVATE_IP_021,FC3_addr94_qty86,995.260000
PRIVATE_IP_021,FC3_addr94_qty75,2001.810074
PRIVATE_IP_021,FC3_addr0_qty86,1000.517845
PRIVATE_IP_021,FC3_addr94_qty86,1005.782127
PRIVATE_IP_021,FC3_addr0_qty75,2000.708103
PRIVATE_IP_021,FC3_addr3_qty1,2007.398129
PRIVATE_IP_021,FC3_addr97_qty1,2009.144783
PRIVATE_IP_021,FC3_addr0_qty86,1001.395941
PRIVATE_IP_021,FC3_addr94_qty86,997.378826
PRIVATE_IP_021,FC3_addr94_qty75,2002.106905
PRIVATE_IP_021,FC3_addr0_qty86,1000.250101
PRIVATE_IP_021,FC3_addr94_qty86,1002.235174
PRIVATE_IP_021,FC3_addr0_qty75,2001.344919
PRIVATE_IP_021,FC3_addr3_qty1,1999.483824
PRIVATE_IP_021,FC3_addr97_qty1,1998.651028
PRIVATE_IP_021,FC3_addr0_qty86,1000.411034
PRIVATE_IP_021,FC3_addr94_qty86,1001.327991
PRIVATE_IP_021,FC3_addr94_qty75,1999.203920
PRIVATE_IP_021,FC3_addr0_qty86,1000.494957
PRIVATE_IP_021,FC3_addr94_qty86,999.672890
PRIVATE_IP_021,FC3_addr0_qty75,2002.835989
PRIVATE_IP_021,FC3_addr3_qty1,1998.916149
PRIVATE_IP_021,FC3_addr97_qty1,2000.463009
PRIVATE_IP_021,FC3_addr0_qty86,1000.484943
PRIVATE_IP_021,FC3_addr94_qty86,1000.147104
PRIVATE_IP_021,FC3_addr94_qty75,2000.571966
PRIVATE_IP_021,FC3_addr0_qty86,1001.212120
PRIVATE_IP_021,FC3_addr94_qty86,1003.604889
PRIVATE_IP_021,FC3_addr0_qty75,1999.727011
PRIVATE_IP_021,FC3_addr3_qty1,2001.078844
PRIVATE_IP_021,FC3_addr97_qty1,2003.252983
PRIVATE_IP_021,FC3_addr0_qty86,1001.445055
PRIVATE_IP_021,FC3_addr94_qty86,1002.582073
PRIVATE_IP_021,FC3_addr94_qty75,2003.075123
PRIVATE_IP_021,FC3_addr0_qty86,1001.727819
PRIVATE_IP_021,FC3_addr94_qty86,1000.289917
PRIVATE_IP_021,FC3_addr0_qty75,2002.412081
PRIVATE_IP_021,FC3_addr3_qty1,2002.784967
PRIVATE_IP_021,FC3_addr97_qty1,1999.534130
PRIVATE_IP_021,FC3_addr0_qty86,1000.857115
PRIVATE_IP_021,FC3_addr94_qty86,999.639988
PRIVATE_IP_021,FC3_addr94_qty75,2006.309032
PRIVATE_IP_021,FC3_addr0_qty86,999.961853
PRIVATE_IP_021,FC3_addr94_qty86,1001.137972
PRIVATE_IP_021,FC3_addr0_qty75,2001.986027
PRIVATE_IP_021,FC3_addr3_qty1,2001.137018
PRIVATE_IP_021,FC3_addr97_qty1,1999.894857
PRIVATE_IP_021,FC3_addr0_qty86,1000.890017
PRIVATE_IP_021,FC3_addr94_qty86,1000.409126
PRIVATE_IP_021,FC3_addr94_qty75,1995.638847
PRIVATE_IP_021,FC3_addr0_qty86,998.916149
PRIVATE_IP_021,FC3_addr94_qty86,997.387886
PRIVATE_IP_021,FC3_addr0_qty75,2000.762939
PRIVATE_IP_021,FC3_addr3_qty1,2000.486135
PRIVATE_IP_021,FC3_addr97_qty1,2004.487991
PRIVATE_IP_021,FC3_addr0_qty86,1003.093004
PRIVATE_IP_021,FC3_addr94_qty86,1004.438162
PRIVATE_IP_021,FC3_addr94_qty75,2002.679110
PRIVATE_IP_021,FC3_addr0_qty86,1004.813910
PRIVATE_IP_021,FC3_addr94_qty86,1002.106905
PRIVATE_IP_021,FC3_addr0_qty75,1999.234915
PRIVATE_IP_021,FC3_addr3_qty1,2000.066996
PRIVATE_IP_021,FC3_addr97_qty1,1998.713017
PRIVATE_IP_021,FC3_addr0_qty86,994.895935
PRIVATE_IP_021,FC3_addr94_qty86,994.956017
PRIVATE_IP_021,FC3_addr94_qty75,1999.634981
PRIVATE_IP_021,FC3_addr0_qty86,1004.041195
PRIVATE_IP_021,FC3_addr94_qty86,1006.987095
PRIVATE_IP_021,FC3_addr0_qty75,2001.054049
PRIVATE_IP_021,FC3_addr3_qty1,2000.055075
PRIVATE_IP_021,FC3_addr97_qty1,1999.798059
PRIVATE_IP_021,FC3_addr0_qty86,998.209953
PRIVATE_IP_021,FC3_addr94_qty86,995.103836
PRIVATE_IP_021,FC3_addr94_qty75,2001.686096
PRIVATE_IP_021,FC3_addr0_qty86,1001.466036
PRIVATE_IP_021,FC3_addr94_qty86,1002.853155
PRIVATE_IP_021,FC3_addr0_qty75,2003.015041
PRIVATE_IP_021,FC3_addr3_qty1,2002.789974
PRIVATE_IP_021,FC3_addr97_qty1,2004.270077
PRIVATE_IP_021,FC3_addr0_qty86,1001.766920
PRIVATE_IP_021,FC3_addr94_qty86,1002.131939
PRIVATE_IP_021,FC3_addr94_qty75,2003.188848
PRIVATE_IP_021,FC3_addr0_qty86,1000.009060
PRIVATE_IP_021,FC3_addr94_qty86,999.593019
PRIVATE_IP_021,FC3_addr0_qty75,2001.230001
PRIVATE_IP_021,FC3_addr3_qty1,2001.529932
PRIVATE_IP_021,FC3_addr97_qty1,1999.711037
PRIVATE_IP_021,FC3_addr0_qty86,999.886036
PRIVATE_IP_021,FC3_addr94_qty86,998.769999
PRIVATE_IP_021,FC3_addr94_qty75,2000.566959
PRIVATE_IP_021,FC3_addr0_qty86,1000.777960
PRIVATE_IP_021,FC3_addr94_qty86,1002.486944
PRIVATE_IP_021,FC3_addr0_qty75,2002.031088
PRIVATE_IP_021,FC3_addr3_qty1,2003.591061
PRIVATE_IP_021,FC3_addr97_qty1,2003.790855
PRIVATE_IP_021,FC3_addr0_qty86,1002.239943
PRIVATE_IP_021,FC3_addr94_qty86,1001.401901
PRIVATE_IP_021,FC3_addr94_qty75,2000.390053
PRIVATE_IP_021,FC3_addr0_qty86,999.310970
PRIVATE_IP_021,FC3_addr94_qty86,1001.768112
PRIVATE_IP_021,FC3_addr0_qty75,1997.963905
PRIVATE_IP_021,FC3_addr3_qty1,1994.589806
PRIVATE_IP_021,FC3_addr97_qty1,1992.967129
PRIVATE_IP_021,FC3_addr0_qty86,1002.481937
PRIVATE_IP_021,FC3_addr94_qty86,1001.832008
PRIVATE_IP_021,FC3_addr94_qty75,2001.605034
PRIVATE_IP_021,FC3_addr0_qty86,998.853207
PRIVATE_IP_021,FC3_addr94_qty86,996.645927
PRIVATE_IP_021,FC3_addr0_qty75,2000.535011
PRIVATE_IP_021,FC3_addr3_qty1,2002.372026
PRIVATE_IP_021,FC3_addr97_qty1,2003.530979
PRIVATE_IP_021,FC3_addr0_qty86,1000.762939
PRIVATE_IP_021,FC3_addr94_qty86,1002.218008
PRIVATE_IP_021,FC3_addr94_qty75,2010.303974
PRIVATE_IP_021,FC3_addr0_qty86,999.855042
PRIVATE_IP_021,FC3_addr94_qty86,998.862982
PRIVATE_IP_021,FC3_addr0_qty75,2001.667023
PRIVATE_IP_021,FC3_addr3_qty1,2000.229120
PRIVATE_IP_021,FC3_addr97_qty1,2001.152992
