Linux 6.8.0-55-generic (ubuntu) 	18/06/26 	_x86_64_	(8 CPU)

12:11:02        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
12:14:07        all      4,16      0,00      2,02      0,13      0,00      0,00      0,25      0,00      0,00     93,44
12:14:08        all      6,27      0,00      4,14      0,13      0,00      0,00      0,50      0,00      0,00     88,97
12:14:09        all      4,41      0,00      1,77      0,13      0,00      0,00      0,25      0,00      0,00     93,44
12:14:10        all      4,40      0,00      2,14      0,13      0,00      0,00      0,25      0,00      0,00     93,09
12:14:11        all      4,79      0,00      1,77      0,00      0,00      0,00      0,25      0,00      0,00     93,19
12:14:12        all      3,89      0,00      1,88      0,00      0,00      0,00      0,25      0,00      0,00     93,98
12:14:13        all      5,40      0,00      3,26      0,25      0,00      0,00      0,50      0,00      0,00     90,59
12:14:14        all      9,18      0,00      3,14      0,00      0,00      0,00      0,38      0,00      0,00     87,30
12:14:15        all      5,05      0,00      2,27      0,25      0,00      0,00      0,00      0,00      0,00     92,42
12:14:16        all      7,33      0,00      3,29      0,00      0,00      0,00      0,51      0,00      0,00     88,87
12:14:17        all      4,51      0,00      2,00      0,38      0,00      0,00      0,13      0,00      0,00     92,99
12:14:18        all      5,68      0,00      3,03      0,13      0,00      0,00      0,38      0,00      0,00     90,78
12:14:19        all      3,90      0,00      1,89      0,00      0,00      0,00      0,38      0,00      0,00     93,83
12:14:20        all      4,67      0,00      2,65      0,00      0,00      0,00      0,25      0,00      0,00     92,42
12:14:21        all      4,26      0,00      1,38      0,13      0,00      0,00      0,00      0,00      0,00     94,24
12:14:22        all      4,28      0,00      1,89      0,13      0,00      0,00      0,50      0,00      0,00     93,21
12:14:23        all      4,64      0,00      2,38      0,13      0,00      0,00      0,25      0,00      0,00     92,60
12:14:24        all      5,19      0,00      3,42      0,00      0,00      0,00      0,38      0,00      0,00     91,01
12:14:25        all      8,31      0,00      2,02      0,13      0,00      0,00      0,38      0,00      0,00     89,17
12:14:26        all      4,16      0,00      1,64      0,13      0,00      0,00      0,00      0,00      0,00     94,08
12:14:27        all      5,04      0,00      2,90      0,00      0,00      0,00      0,25      0,00      0,00     91,80
12:14:28        all      4,27      0,00      1,63      0,13      0,00      0,00      0,50      0,00      0,00     93,47
12:14:29        all      5,95      0,00      3,80      0,13      0,00      0,00      0,00      0,00      0,00     90,13
12:14:30        all      4,39      0,00      2,01      0,00      0,00      0,00      0,50      0,00      0,00     93,11
12:14:31        all      4,29      0,00      1,89      0,13      0,00      0,00      0,13      0,00      0,00     93,56
12:14:32        all      3,89      0,00      1,51      0,13      0,00      0,00      0,38      0,00      0,00     94,10
12:14:33        all      5,16      0,00      2,02      0,13      0,00      0,00      0,25      0,00      0,00     92,44
12:14:34        all      6,16      0,00      4,40      0,00      0,00      0,00      0,63      0,00      0,00     88,82
12:14:35        all      4,52      0,00      1,88      0,13      0,00      0,00      0,13      0,00      0,00     93,34
12:14:36        all      8,44      0,00      2,14      0,13      0,00      0,00      0,50      0,00      0,00     88,79
12:14:37        all      4,51      0,00      2,01      0,25      0,00      0,00      0,38      0,00      0,00     92,86
12:14:38        all      3,79      0,00      1,64      0,00      0,00      0,00      0,13      0,00      0,00     94,44
12:14:39        all      6,53      0,00      3,39      0,13      0,00      0,00      0,38      0,00      0,00     89,57
12:14:40        all      4,65      0,00      2,26      0,13      0,00      0,00      0,25      0,00      0,00     92,70
12:14:41        all      4,42      0,00      1,89      0,25      0,00      0,00      0,13      0,00      0,00     93,31
12:14:42        all      4,26      0,00      2,13      0,00      0,00      0,00      0,25      0,00      0,00     93,37
12:14:43        all      4,17      0,00      2,15      0,00      0,00      0,00      0,00      0,00      0,00     93,69
12:14:44        all      4,91      0,00      2,39      0,13      0,00      0,00      0,63      0,00      0,00     91,95
12:14:45        all      5,43      0,00      2,90      0,00      0,00      0,00      0,25      0,00      0,00     91,41
12:14:46        all      5,70      0,00      3,54      0,13      0,00      0,00      0,25      0,00      0,00     90,38
12:14:47        all      9,17      0,00      2,01      0,00      0,00      0,00      0,13      0,00      0,00     88,69
12:14:48        all      4,78      0,00      2,14      0,13      0,00      0,00      0,38      0,00      0,00     92,58
12:14:49        all      4,28      0,00      2,01      0,13      0,00      0,00      0,38      0,00      0,00     93,21
12:14:50        all      6,70      0,00      4,05      0,13      0,00      0,00      0,25      0,00      0,00     88,87
12:14:51        all      3,78      0,00      1,39      0,00      0,00      0,00      0,25      0,00      0,00     94,58
12:14:52        all      4,39      0,00      1,88      0,13      0,00      0,00      0,38      0,00      0,00     93,22
12:14:53        all      3,90      0,00      1,76      0,13      0,00      0,00      0,25      0,00      0,00     93,96
12:14:54        all      4,41      0,00      1,77      0,00      0,00      0,00      0,38      0,00      0,00     93,44
12:14:55        all      6,57      0,00      3,91      0,13      0,00      0,00      0,51      0,00      0,00     88,89
12:14:56        all      9,05      0,00      2,51      0,25      0,00      0,00      0,25      0,00      0,00     87,94
12:14:57        all      5,82      0,00      2,78      0,00      0,00      0,00      0,25      0,00      0,00     91,15
12:14:58        all      4,28      0,00      1,76      0,00      0,00      0,00      0,38      0,00      0,00     93,58
12:14:59        all      4,78      0,00      1,76      0,25      0,00      0,00      0,25      0,00      0,00     92,96
12:15:00        all      6,31      0,00      3,79      0,00      0,00      0,00      0,13      0,00      0,00     89,77
12:15:01        all      5,04      0,00      2,27      0,13      0,00      0,00      0,38      0,00      0,00     92,19
12:15:02        all      5,65      0,00      2,51      0,38      0,00      0,00      0,50      0,00      0,00     90,97
12:15:03        all      5,18      0,00      3,16      0,00      0,00      0,00      0,13      0,00      0,00     91,53
12:15:04        all      4,38      0,00      2,00      0,00      0,00      0,00      0,38      0,00      0,00     93,24
12:15:05        all      5,06      0,00      2,15      0,13      0,00      0,00      0,25      0,00      0,00     92,41
12:15:06        all      9,37      0,00      3,80      0,00      0,00      0,00      0,25      0,00      0,00     86,58
12:15:07        all      4,77      0,00      2,26      0,13      0,00      0,00      0,50      0,00      0,00     92,34
12:15:08        all      4,26      0,00      1,75      0,13      0,00      0,00      0,38      0,00      0,00     93,49
12:15:09        all      4,28      0,00      2,02      0,25      0,00      0,00      0,13      0,00      0,00     93,32
12:15:10        all      3,78      0,00      1,64      0,13      0,00      0,00      0,13      0,00      0,00     94,33
12:15:11        all      6,29      0,00      3,77      0,13      0,00      0,00      0,38      0,00      0,00     89,43
12:15:12        all      4,28      0,00      2,52      0,13      0,00      0,00      0,25      0,00      0,00     92,83
12:15:13        all      4,52      0,00      1,51      0,13      0,00      0,00      0,25      0,00      0,00     93,59
12:15:14        all      4,29      0,00      2,27      0,13      0,00      0,00      0,25      0,00      0,00     93,06
12:15:15        all      4,40      0,00      1,51      0,00      0,00      0,00      0,50      0,00      0,00     93,59
12:15:16        all      6,84      0,00      4,31      0,00      0,00      0,00      0,25      0,00      0,00     88,59
12:15:17        all      6,39      0,00      1,88      0,13      0,00      0,00      0,38      0,00      0,00     91,23
12:15:18        all      6,69      0,00      2,15      0,00      0,00      0,00      0,13      0,00      0,00     91,04
12:15:19        all      4,16      0,00      1,64      0,00      0,00      0,00      0,13      0,00      0,00     94,08
12:15:20        all      3,89      0,00      1,63      0,13      0,00      0,00      0,38      0,00      0,00     93,97
12:15:21        all      5,16      0,00      3,02      0,13      0,00      0,00      0,38      0,00      0,00     91,32
12:15:22        all      4,41      0,00      1,76      0,13      0,00      0,00      0,00      0,00      0,00     93,70
12:15:23        all      5,03      0,00      2,14      0,13      0,00      0,00      0,25      0,00      0,00     92,45
12:15:24        all      4,15      0,00      1,89      0,13      0,00      0,00      0,38      0,00      0,00     93,46
12:15:25        all      5,30      0,00      2,40      0,00      0,00      0,00      0,38      0,00      0,00     91,92
12:15:26        all      4,53      0,00      2,02      0,25      0,00      0,00      0,25      0,00      0,00     92,95
12:15:27        all     10,35      0,00      3,54      0,13      0,00      0,00      0,51      0,00      0,00     85,48
12:15:28        all      3,88      0,00      1,88      0,00      0,00      0,00      0,13      0,00      0,00     94,11
12:15:29        all      4,41      0,00      1,89      0,13      0,00      0,00      0,38      0,00      0,00     93,20
12:15:30        all      3,65      0,00      1,39      0,25      0,00      0,00      0,38      0,00      0,00     94,33
12:15:31        all      4,52      0,00      2,13      0,00      0,00      0,00      0,25      0,00      0,00     93,10
12:15:32        all      5,67      0,00      4,28      0,13      0,00      0,00      0,25      0,00      0,00     89,67
12:15:33        all      5,05      0,00      2,27      0,13      0,00      0,00      0,13      0,00      0,00     92,42
12:15:34        all      4,28      0,00      2,27      0,00      0,00      0,00      0,38      0,00      0,00     93,07
12:15:35        all      4,76      0,00      2,26      0,00      0,00      0,00      0,38      0,00      0,00     92,61
12:15:36        all      3,91      0,00      1,64      0,00      0,00      0,00      0,38      0,00      0,00     94,07
12:15:37        all      9,41      0,00      3,51      0,25      0,00      0,00      0,13      0,00      0,00     86,70
12:15:38        all      4,41      0,00      2,02      0,13      0,00      0,00      0,50      0,00      0,00     92,95
12:15:39        all      4,39      0,00      2,01      0,00      0,00      0,00      0,25      0,00      0,00     93,35
12:15:40        all      4,28      0,00      2,14      0,00      0,00      0,00      0,13      0,00      0,00     93,45
12:15:41        all      3,92      0,00      1,65      0,00      0,00      0,00      0,38      0,00      0,00     94,05
12:15:42        all      5,77      0,00      3,51      0,13      0,00      0,00      0,25      0,00      0,00     90,34
12:15:43        all      3,90      0,00      2,02      0,25      0,00      0,00      0,38      0,00      0,00     93,45
12:15:44        all      4,40      0,00      1,88      0,13      0,00      0,00      0,50      0,00      0,00     93,09
12:15:45        all      5,07      0,00      2,41      0,00      0,00      0,00      0,13      0,00      0,00     92,40
