Linux 6.8.0-55-generic (ubuntu) 	24/06/26 	_x86_64_	(8 CPU)

23:06:32        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
23:10:36        all      5,06      0,00      2,65      0,00      0,00      0,00      0,25      0,00      0,00     92,04
23:10:37        all      4,55      0,00      2,02      0,00      0,00      0,00      0,25      0,00      0,00     93,17
23:10:38        all      5,20      0,00      2,28      0,00      0,00      0,00      0,13      0,00      0,00     92,40
23:10:39        all      4,41      0,00      2,02      0,13      0,00      0,00      0,25      0,00      0,00     93,19
23:10:40        all      7,59      0,00      5,32      0,13      0,00      0,00      0,63      0,00      0,00     86,33
23:10:41        all      4,28      0,00      1,89      0,13      0,00      0,00      0,25      0,00      0,00     93,45
23:10:42        all      9,76      0,00      1,77      0,00      0,00      0,00      0,13      0,00      0,00     88,34
23:10:43        all      4,03      0,00      1,89      0,00      0,00      0,00      0,50      0,00      0,00     93,58
23:10:44        all      4,41      0,00      2,27      0,13      0,00      0,00      0,50      0,00      0,00     92,70
23:10:45        all      6,30      0,00      4,28      0,25      0,00      0,00      0,25      0,00      0,00     88,92
23:10:46        all      5,94      0,00      2,78      0,13      0,00      0,00      0,25      0,00      0,00     90,90
23:10:47        all      4,44      0,00      1,65      0,00      0,00      0,00      0,13      0,00      0,00     93,79
23:10:48        all      4,67      0,00      2,15      0,13      0,00      0,00      0,38      0,00      0,00     92,68
23:10:49        all      4,03      0,00      1,76      0,13      0,00      0,00      0,25      0,00      0,00     93,84
23:10:50        all      8,59      0,00      4,80      0,13      0,00      0,00      0,51      0,00      0,00     85,98
23:10:51        all      5,03      0,00      2,51      0,13      0,00      0,00      0,38      0,00      0,00     91,96
23:10:52        all      4,44      0,00      2,28      0,25      0,00      0,00      0,38      0,00      0,00     92,65
23:10:53        all      9,47      0,00      2,27      0,00      0,00      0,00      0,13      0,00      0,00     88,13
23:10:54        all      5,29      0,00      1,76      0,00      0,00      0,00      0,38      0,00      0,00     92,57
23:10:55        all      4,29      0,00      2,15      0,13      0,00      0,00      0,00      0,00      0,00     93,43
23:10:56        all      5,84      0,00      3,30      0,00      0,00      0,00      0,51      0,00      0,00     90,34
23:10:57        all      4,40      0,00      1,76      0,13      0,00      0,00      0,25      0,00      0,00     93,46
23:10:58        all      5,18      0,00      3,03      0,00      0,00      0,00      0,51      0,00      0,00     91,29
23:10:59        all      4,77      0,00      1,88      0,13      0,00      0,00      0,50      0,00      0,00     92,71
23:11:00        all      4,81      0,00      1,52      0,13      0,00      0,00      0,00      0,00      0,00     93,54
23:11:01        all      5,69      0,00      3,79      0,00      0,00      0,00      0,38      0,00      0,00     90,14
23:11:02        all      5,53      0,00      2,77      0,13      0,00      0,00      0,50      0,00      0,00     91,07
23:11:03        all      5,43      0,00      2,27      0,25      0,00      0,00      0,13      0,00      0,00     91,92
23:11:04        all      4,42      0,00      2,28      0,00      0,00      0,00      0,25      0,00      0,00     93,05
23:11:05        all      9,85      0,00      1,89      0,00      0,00      0,00      0,25      0,00      0,00     88,01
23:11:06        all      7,05      0,00      5,16      0,38      0,00      0,00      0,38      0,00      0,00     87,03
23:11:07        all      5,56      0,00      1,89      0,00      0,00      0,00      0,13      0,00      0,00     92,42
23:11:08        all      4,43      0,00      1,90      0,25      0,00      0,00      0,38      0,00      0,00     93,04
23:11:09        all      4,51      0,00      2,26      0,13      0,00      0,00      0,38      0,00      0,00     92,73
23:11:10        all      5,79      0,00      2,52      0,13      0,00      0,00      0,38      0,00      0,00     91,19
23:11:11        all      5,81      0,00      4,17      0,25      0,00      0,00      0,38      0,00      0,00     89,39
23:11:12        all      5,19      0,00      2,53      0,00      0,00      0,00      0,51      0,00      0,00     91,77
23:11:13        all      4,53      0,00      2,14      0,00      0,00      0,00      0,25      0,00      0,00     93,08
23:11:14        all      5,18      0,00      2,40      0,13      0,00      0,00      0,25      0,00      0,00     92,04
23:11:15        all      4,40      0,00      2,26      0,00      0,00      0,00      0,50      0,00      0,00     92,83
