request_frame,response_frame,client_ip,server_ip,transaction_id,unit_id,function_code,function_base,function_name,reference_num,quantity,register_signature,request_time_epoch,response_time_epoch,rtt_ms,status,is_exception,exception_code,request_bytes,response_bytes
263,264,PRIVATE_IP_001,PRIVATE_IP_015,17,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647148.106514,1781647148.112774,6.259918212890625,matched,False,,12,53
266,267,PRIVATE_IP_001,PRIVATE_IP_015,18,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647148.1219704,1781647148.1279786,6.008148193359375,matched,False,,12,257
268,269,PRIVATE_IP_001,PRIVATE_IP_015,19,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647148.131305,1781647148.1356995,4.39453125,matched,False,,12,185
270,271,PRIVATE_IP_001,PRIVATE_IP_015,20,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647148.138492,1781647148.1426845,4.192352294921875,matched,False,,12,75
275,276,PRIVATE_IP_001,PRIVATE_IP_019,90,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647148.4376051,1781647148.4434888,5.883693695068359,matched,False,,12,209
278,280,PRIVATE_IP_001,PRIVATE_IP_018,95,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647148.454793,1781647148.459481,4.688024520874023,matched,False,,12,209
279,282,PRIVATE_IP_001,PRIVATE_IP_017,90,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647148.456146,1781647148.4607053,4.55927848815918,matched,False,,12,209
284,286,PRIVATE_IP_001,PRIVATE_IP_025,90,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647148.4657147,1781647148.4703383,4.623651504516602,matched,False,,12,69
285,288,PRIVATE_IP_001,PRIVATE_IP_020,90,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647148.4668574,1781647148.4740944,7.236957550048828,matched,False,,12,209
328,358,PRIVATE_IP_001,PRIVATE_IP_012,186,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647148.5263085,1781647148.5506835,24.374961853027344,matched,False,,12,53
329,354,PRIVATE_IP_001,PRIVATE_IP_009,186,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647148.5263767,1781647148.5473056,20.92885971069336,matched,False,,12,53
330,352,PRIVATE_IP_001,PRIVATE_IP_014,186,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647148.5264194,1781647148.5465417,20.122289657592773,matched,False,,12,53
338,366,PRIVATE_IP_001,PRIVATE_IP_013,186,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647148.5370407,1781647148.5569336,19.89293098449707,matched,False,,12,53
339,345,PRIVATE_IP_001,PRIVATE_IP_019,186,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647148.5371335,1781647148.5435102,6.376743316650391,matched,False,,12,161
342,350,PRIVATE_IP_001,PRIVATE_IP_018,170,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647148.5411932,1781647148.5450814,3.8881301879882812,matched,False,,12,11
343,347,PRIVATE_IP_001,PRIVATE_IP_017,170,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647148.5413017,1781647148.54431,3.0083656311035156,matched,False,,12,11
344,369,PRIVATE_IP_001,PRIVATE_IP_016,170,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647148.541363,1781647148.5598836,18.520593643188477,matched,True,2.0,12,9
356,361,PRIVATE_IP_001,PRIVATE_IP_015,83,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647148.5493762,1781647148.5533783,4.002094268798828,matched,False,,12,11
357,363,PRIVATE_IP_001,PRIVATE_IP_021,253,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647148.5494242,1781647148.5547657,5.341529846191406,matched,False,,12,159
360,373,PRIVATE_IP_001,PRIVATE_IP_021,87,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647148.552298,1781647148.5670426,14.74452018737793,matched,False,,12,181
365,371,PRIVATE_IP_001,PRIVATE_IP_015,84,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647148.555556,1781647148.5616598,6.103754043579102,matched,False,,12,11
368,372,PRIVATE_IP_001,PRIVATE_IP_021,254,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647148.5573049,1781647148.5646636,7.358789443969727,matched,False,,12,11
375,377,PRIVATE_IP_001,PRIVATE_IP_021,255,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647148.571938,1781647148.577422,5.483865737915039,matched,False,,12,11
376,378,PRIVATE_IP_001,PRIVATE_IP_021,88,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647148.575855,1781647148.5858104,9.955406188964844,matched,False,,12,181
383,384,PRIVATE_IP_001,PRIVATE_IP_015,21,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647149.1081262,1781647149.1147518,6.625652313232422,matched,False,,12,53
386,387,PRIVATE_IP_001,PRIVATE_IP_015,22,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647149.1205213,1781647149.1269345,6.41322135925293,matched,False,,12,257
388,389,PRIVATE_IP_001,PRIVATE_IP_015,23,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647149.1340623,1781647149.140467,6.404638290405273,matched,False,,12,185
390,391,PRIVATE_IP_001,PRIVATE_IP_015,24,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647149.1432664,1781647149.1516929,8.426427841186523,matched,False,,12,75
393,394,PRIVATE_IP_001,PRIVATE_IP_019,91,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647149.4402,1781647149.4458296,5.629539489746094,matched,False,,12,209
396,398,PRIVATE_IP_001,PRIVATE_IP_018,96,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647149.4522293,1781647149.4576068,5.377531051635742,matched,False,,12,209
397,400,PRIVATE_IP_001,PRIVATE_IP_017,91,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647149.4553797,1781647149.4608235,5.443811416625977,matched,False,,12,209
402,404,PRIVATE_IP_001,PRIVATE_IP_025,91,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647149.4650111,1781647149.466989,1.9779205322265625,matched,False,,12,69
403,406,PRIVATE_IP_001,PRIVATE_IP_020,91,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647149.465112,1781647149.4689984,3.8864612579345703,matched,False,,12,209
440,451,PRIVATE_IP_001,PRIVATE_IP_021,0,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647149.523863,1781647149.5317225,7.859468460083008,matched,False,,12,159
453,454,PRIVATE_IP_001,PRIVATE_IP_021,89,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647149.5540757,1781647149.5599432,5.867481231689453,matched,False,,12,181
456,457,PRIVATE_IP_001,PRIVATE_IP_021,90,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647149.5627134,1781647149.5698478,7.134437561035156,matched,False,,12,181
461,462,PRIVATE_IP_001,PRIVATE_IP_015,25,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647150.1065223,1781647150.1147375,8.215188980102539,matched,False,,12,53
464,465,PRIVATE_IP_001,PRIVATE_IP_015,26,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647150.1212316,1781647150.1270883,5.856752395629883,matched,False,,12,257
466,467,PRIVATE_IP_001,PRIVATE_IP_015,27,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647150.1314557,1781647150.135839,4.383325576782227,matched,False,,12,185
468,469,PRIVATE_IP_001,PRIVATE_IP_015,28,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647150.1391022,1781647150.143595,4.492759704589844,matched,False,,12,75
471,472,PRIVATE_IP_001,PRIVATE_IP_019,92,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647150.4419632,1781647150.446858,4.894733428955078,matched,False,,12,209
474,476,PRIVATE_IP_001,PRIVATE_IP_018,97,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647150.454388,1781647150.4599223,5.53441047668457,matched,False,,12,209
475,478,PRIVATE_IP_001,PRIVATE_IP_017,92,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647150.4563665,1781647150.4606616,4.295110702514648,matched,False,,12,209
480,482,PRIVATE_IP_001,PRIVATE_IP_025,92,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647150.4662802,1781647150.4684083,2.128124237060547,matched,False,,12,69
481,484,PRIVATE_IP_001,PRIVATE_IP_020,92,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647150.467564,1781647150.4710445,3.4804344177246094,matched,False,,12,209
524,542,PRIVATE_IP_001,PRIVATE_IP_012,187,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647150.52941,1781647150.545158,15.748023986816406,matched,False,,12,53
525,553,PRIVATE_IP_001,PRIVATE_IP_009,187,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647150.5295281,1781647150.5532265,23.69832992553711,matched,False,,12,53
526,545,PRIVATE_IP_001,PRIVATE_IP_014,187,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647150.5296052,1781647150.5472808,17.67563819885254,matched,False,,12,53
534,565,PRIVATE_IP_001,PRIVATE_IP_013,187,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647150.5384843,1781647150.5629444,24.4600772857666,matched,False,,12,53
535,540,PRIVATE_IP_001,PRIVATE_IP_019,187,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647150.53863,1781647150.5435216,4.891633987426758,matched,False,,12,161
537,549,PRIVATE_IP_001,PRIVATE_IP_018,171,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647150.54239,1781647150.5475113,5.1212310791015625,matched,False,,12,11
538,547,PRIVATE_IP_001,PRIVATE_IP_017,171,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647150.5425823,1781647150.5474296,4.847288131713867,matched,False,,12,11
539,561,PRIVATE_IP_001,PRIVATE_IP_016,171,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647150.5426526,1781647150.5590835,16.43085479736328,matched,True,2.0,12,9
551,556,PRIVATE_IP_001,PRIVATE_IP_015,85,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647150.5516431,1781647150.556466,4.822969436645508,matched,False,,12,11
552,558,PRIVATE_IP_001,PRIVATE_IP_021,1,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647150.5517116,1781647150.5568008,5.089282989501953,matched,False,,12,159
555,567,PRIVATE_IP_001,PRIVATE_IP_021,91,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647150.5541785,1781647150.5638537,9.675264358520508,matched,False,,12,181
560,564,PRIVATE_IP_001,PRIVATE_IP_015,86,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647150.5582316,1781647150.5614715,3.239870071411133,matched,False,,12,11
563,569,PRIVATE_IP_001,PRIVATE_IP_021,2,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647150.559409,1781647150.566711,7.302045822143555,matched,False,,12,11
570,572,PRIVATE_IP_001,PRIVATE_IP_021,92,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647150.5675478,1781647150.5758574,8.309602737426758,matched,False,,12,181
571,573,PRIVATE_IP_001,PRIVATE_IP_021,3,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647150.5691636,1781647150.5774932,8.329629898071289,matched,False,,12,11
579,580,PRIVATE_IP_001,PRIVATE_IP_015,29,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647151.1068153,1781647151.1135576,6.742238998413086,matched,False,,12,53
582,583,PRIVATE_IP_001,PRIVATE_IP_015,30,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647151.1214123,1781647151.1279747,6.562471389770508,matched,False,,12,257
584,585,PRIVATE_IP_001,PRIVATE_IP_015,31,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647151.1326127,1781647151.1397676,7.154941558837891,matched,False,,12,185
586,587,PRIVATE_IP_001,PRIVATE_IP_015,32,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647151.1430664,1781647151.1487005,5.634069442749023,matched,False,,12,75
589,590,PRIVATE_IP_001,PRIVATE_IP_019,93,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647151.4407537,1781647151.4459114,5.157709121704102,matched,False,,12,209
592,593,PRIVATE_IP_001,PRIVATE_IP_018,98,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647151.451299,1781647151.455521,4.22215461730957,matched,False,,12,209
595,596,PRIVATE_IP_001,PRIVATE_IP_017,93,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647151.4565194,1781647151.4607532,4.233837127685547,matched,False,,12,209
598,600,PRIVATE_IP_001,PRIVATE_IP_025,93,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647151.4664724,1781647151.4684615,1.989126205444336,matched,False,,12,69
599,602,PRIVATE_IP_001,PRIVATE_IP_020,93,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647151.467199,1781647151.4710987,3.8995742797851562,matched,False,,12,209
646,647,PRIVATE_IP_001,PRIVATE_IP_021,4,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647151.5235984,1781647151.5289896,5.391120910644531,matched,False,,12,159
649,650,PRIVATE_IP_001,PRIVATE_IP_021,93,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647151.5540485,1781647151.563709,9.660482406616211,matched,False,,12,181
652,653,PRIVATE_IP_001,PRIVATE_IP_021,94,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647151.5683491,1781647151.5748017,6.4525604248046875,matched,False,,12,181
656,657,PRIVATE_IP_001,PRIVATE_IP_015,33,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647152.1074045,1781647152.113772,6.36744499206543,matched,False,,12,53
659,660,PRIVATE_IP_001,PRIVATE_IP_015,34,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647152.1224034,1781647152.1280644,5.6610107421875,matched,False,,12,257
661,662,PRIVATE_IP_001,PRIVATE_IP_015,35,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647152.1344132,1781647152.1387153,4.302024841308594,matched,False,,12,185
663,664,PRIVATE_IP_001,PRIVATE_IP_015,36,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647152.1416924,1781647152.1495528,7.860422134399414,matched,False,,12,75
668,669,PRIVATE_IP_001,PRIVATE_IP_019,94,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647152.4403026,1781647152.4468296,6.526947021484375,matched,False,,12,209
671,672,PRIVATE_IP_001,PRIVATE_IP_018,99,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647152.452754,1781647152.4565187,3.764629364013672,matched,False,,12,209
674,675,PRIVATE_IP_001,PRIVATE_IP_017,94,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647152.4608004,1781647152.4647148,3.914356231689453,matched,False,,12,209
677,679,PRIVATE_IP_001,PRIVATE_IP_025,94,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647152.4668894,1781647152.4690943,2.20489501953125,matched,False,,12,69
678,681,PRIVATE_IP_001,PRIVATE_IP_020,94,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647152.4674537,1781647152.4721231,4.669427871704102,matched,False,,12,209
723,746,PRIVATE_IP_001,PRIVATE_IP_012,188,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647152.5272975,1781647152.5474944,20.196914672851562,matched,False,,12,53
724,748,PRIVATE_IP_001,PRIVATE_IP_009,188,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647152.5274708,1781647152.5500646,22.59373664855957,matched,False,,12,53
725,736,PRIVATE_IP_001,PRIVATE_IP_014,188,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647152.5276234,1781647152.5413783,13.754844665527344,matched,False,,12,53
731,753,PRIVATE_IP_001,PRIVATE_IP_013,188,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647152.5361617,1781647152.5547898,18.62812042236328,matched,False,,12,53
732,739,PRIVATE_IP_001,PRIVATE_IP_019,188,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647152.5374625,1781647152.541472,4.009485244750977,matched,False,,12,161
734,744,PRIVATE_IP_001,PRIVATE_IP_018,172,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647152.541316,1781647152.5459793,4.663228988647461,matched,False,,12,11
735,741,PRIVATE_IP_001,PRIVATE_IP_017,172,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647152.5413697,1781647152.5452065,3.8368701934814453,matched,False,,12,11
737,758,PRIVATE_IP_001,PRIVATE_IP_016,172,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647152.5414085,1781647152.5587008,17.292261123657227,matched,True,2.0,12,9
750,755,PRIVATE_IP_001,PRIVATE_IP_015,87,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647152.5511544,1781647152.5554132,4.258871078491211,matched,False,,12,11
751,760,PRIVATE_IP_001,PRIVATE_IP_021,5,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647152.551207,1781647152.5596697,8.462667465209961,matched,False,,12,159
752,763,PRIVATE_IP_001,PRIVATE_IP_021,95,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647152.5531652,1781647152.56177,8.604764938354492,matched,False,,12,181
757,762,PRIVATE_IP_001,PRIVATE_IP_015,88,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647152.5573893,1781647152.5614202,4.030942916870117,matched,False,,12,11
765,767,PRIVATE_IP_001,PRIVATE_IP_021,6,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647152.5623398,1781647152.5695853,7.245540618896484,matched,False,,12,11
766,768,PRIVATE_IP_001,PRIVATE_IP_021,96,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647152.563696,1781647152.5718424,8.146524429321289,matched,False,,12,181
769,770,PRIVATE_IP_001,PRIVATE_IP_021,7,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647152.5760293,1781647152.5825417,6.51240348815918,matched,False,,12,11
775,776,PRIVATE_IP_001,PRIVATE_IP_015,37,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647153.108853,1781647153.1134956,4.642486572265625,matched,False,,12,53
778,779,PRIVATE_IP_001,PRIVATE_IP_015,38,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647153.120136,1781647153.1258268,5.690813064575195,matched,False,,12,257
780,781,PRIVATE_IP_001,PRIVATE_IP_015,39,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647153.1331687,1781647153.1379032,4.734516143798828,matched,False,,12,185
782,784,PRIVATE_IP_001,PRIVATE_IP_015,40,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647153.1411617,1781647153.1465006,5.338907241821289,matched,False,,12,75
786,787,PRIVATE_IP_001,PRIVATE_IP_019,95,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647153.4442327,1781647153.4499645,5.731821060180664,matched,False,,12,209
789,791,PRIVATE_IP_001,PRIVATE_IP_018,100,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647153.454189,1781647153.4584444,4.2552947998046875,matched,False,,12,209
790,793,PRIVATE_IP_001,PRIVATE_IP_017,95,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647153.4581635,1781647153.4616523,3.488779067993164,matched,False,,12,209
795,797,PRIVATE_IP_001,PRIVATE_IP_025,95,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647153.4658127,1781647153.4681952,2.382516860961914,matched,False,,12,69
796,799,PRIVATE_IP_001,PRIVATE_IP_020,95,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647153.4664817,1781647153.4701498,3.668069839477539,matched,False,,12,209
825,840,PRIVATE_IP_001,PRIVATE_IP_021,8,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647153.5249166,1781647153.5349865,10.069847106933594,matched,False,,12,159
846,847,PRIVATE_IP_001,PRIVATE_IP_021,97,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647153.5535598,1781647153.5618796,8.319854736328125,matched,False,,12,181
849,850,PRIVATE_IP_001,PRIVATE_IP_021,98,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647153.56554,1781647153.572746,7.205963134765625,matched,False,,12,181
852,853,PRIVATE_IP_001,PRIVATE_IP_015,41,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647154.1071362,1781647154.113586,6.449699401855469,matched,False,,12,53
855,856,PRIVATE_IP_001,PRIVATE_IP_015,42,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647154.1199698,1781647154.1258736,5.903720855712891,matched,False,,12,257
857,858,PRIVATE_IP_001,PRIVATE_IP_015,43,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647154.1349661,1781647154.1395872,4.621028900146484,matched,False,,12,185
859,860,PRIVATE_IP_001,PRIVATE_IP_015,44,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647154.143222,1781647154.1488585,5.636453628540039,matched,False,,12,75
862,863,PRIVATE_IP_001,PRIVATE_IP_019,96,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647154.4420438,1781647154.4478838,5.840063095092773,matched,False,,12,209
865,866,PRIVATE_IP_001,PRIVATE_IP_018,101,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647154.456842,1781647154.460545,3.7031173706054688,matched,False,,12,209
867,869,PRIVATE_IP_001,PRIVATE_IP_017,96,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647154.460621,1781647154.4647315,4.1103363037109375,matched,False,,12,209
871,873,PRIVATE_IP_001,PRIVATE_IP_025,96,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647154.4668472,1781647154.4692829,2.4356842041015625,matched,False,,12,69
872,875,PRIVATE_IP_001,PRIVATE_IP_020,96,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647154.4669106,1781647154.471106,4.195451736450195,matched,False,,12,209
