register_signature,server_ip,unit_id,function_code,function_name,start_addr,quantity,poll_interval_ms
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2009.5293521881104
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1992.969036102295
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.4551410675049
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2015.2926445007324
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1996.858835220337
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.1006126403809
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2005.2855014801025
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1998.1153011322021
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.5331764221191
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.2849102020264
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1998.8937377929688
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.9093284606934
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1998.6345767974854
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.8280277252197
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2002.3627281188965
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.3817806243896
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2011.488914489746
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2001.0218620300293
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2010.338544845581
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1992.715835571289
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2001.006841659546
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1998.2633590698242
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.959873199463
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.4634857177734
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.2715587615967
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2014.9385929107666
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1989.4647598266602
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2001.246690750122
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.4380474090576
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2004.868507385254
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.6976127624512
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2003.5648345947266
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1997.0312118530273
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2005.7601928710938
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2002.6462078094482
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2004.6238899230957
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2005.251169204712
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1994.8005676269531
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2001.8699169158936
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1998.9922046661377
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.1425743103027
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.9144077301025
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2007.3120594024658
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.1300106048584
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.1836547851562
