sample,epoch,target,port,ok,tcp_connect_ms,error
238,1781644054.2861507,PRIVATE_IP_022,502,1,3.912957,
239,1781644054.4901361,PRIVATE_IP_022,502,1,3.747549,
240,1781644054.6937802,PRIVATE_IP_022,502,1,3.500197,
241,1781644054.8978107,PRIVATE_IP_022,502,1,3.713721,
242,1781644055.1014774,PRIVATE_IP_022,502,1,3.520008,
243,1781644055.3047616,PRIVATE_IP_022,502,1,3.137096,
244,1781644055.5087311,PRIVATE_IP_022,502,1,3.284538,
245,1781644055.7118227,PRIVATE_IP_022,502,1,2.936369,
246,1781644055.9159951,PRIVATE_IP_022,502,1,3.876375,
247,1781644056.1196308,PRIVATE_IP_022,502,1,3.440157,
248,1781644056.3227372,PRIVATE_IP_022,502,1,2.975544,
249,1781644056.526728,PRIVATE_IP_022,502,1,3.800282,
250,1781644056.7313704,PRIVATE_IP_022,502,1,4.458941,
251,1781644056.9348266,PRIVATE_IP_022,502,1,3.254197,
252,1781644057.1387963,PRIVATE_IP_022,502,1,3.795753,
253,1781644057.3431537,PRIVATE_IP_022,502,1,4.194453,
254,1781644057.5470083,PRIVATE_IP_022,502,1,3.655413,
255,1781644057.751716,PRIVATE_IP_022,502,1,4.395220,
256,1781644057.9561024,PRIVATE_IP_022,502,1,4.126758,
257,1781644058.1599634,PRIVATE_IP_022,502,1,3.604698,
258,1781644058.3641536,PRIVATE_IP_022,502,1,4.002948,
259,1781644058.5678504,PRIVATE_IP_022,502,1,3.502875,
260,1781644058.7721841,PRIVATE_IP_022,502,1,4.071090,
261,1781644058.9761336,PRIVATE_IP_022,502,1,3.610435,
262,1781644059.1799724,PRIVATE_IP_022,502,1,3.593330,
263,1781644059.3839197,PRIVATE_IP_022,502,1,3.753580,
264,1781644059.588441,PRIVATE_IP_022,502,1,4.266963,
265,1781644059.7921882,PRIVATE_IP_022,502,1,3.559288,
266,1781644059.9957826,PRIVATE_IP_022,502,1,3.293080,
267,1781644060.19997,PRIVATE_IP_022,502,1,3.958650,
268,1781644060.4039736,PRIVATE_IP_022,502,1,3.785739,
269,1781644060.6079466,PRIVATE_IP_022,502,1,3.720817,
270,1781644060.8123076,PRIVATE_IP_022,502,1,4.199616,
271,1781644061.0160081,PRIVATE_IP_022,502,1,3.551836,
272,1781644061.2201157,PRIVATE_IP_022,502,1,3.811511,
273,1781644061.4241838,PRIVATE_IP_022,502,1,3.871705,
274,1781644061.6278734,PRIVATE_IP_022,502,1,3.472782,
275,1781644061.8321774,PRIVATE_IP_022,502,1,4.042061,
276,1781644062.0362923,PRIVATE_IP_022,502,1,3.855369,
277,1781644062.24033,PRIVATE_IP_022,502,1,3.803684,
278,1781644062.4444525,PRIVATE_IP_022,502,1,3.912766,
279,1781644062.6480029,PRIVATE_IP_022,502,1,3.323076,
280,1781644062.851997,PRIVATE_IP_022,502,1,3.647311,
281,1781644063.0550942,PRIVATE_IP_022,502,1,2.901237,
282,1781644063.2586875,PRIVATE_IP_022,502,1,3.382374,
283,1781644063.4627056,PRIVATE_IP_022,502,1,3.725557,
284,1781644063.6662183,PRIVATE_IP_022,502,1,3.303600,
285,1781644063.8697305,PRIVATE_IP_022,502,1,3.368710,
286,1781644064.0724204,PRIVATE_IP_022,502,1,2.579941,
287,1781644064.2763264,PRIVATE_IP_022,502,1,3.710975,
288,1781644064.4798653,PRIVATE_IP_022,502,1,3.398971,
289,1781644064.6836436,PRIVATE_IP_022,502,1,3.557734,
290,1781644064.8878713,PRIVATE_IP_022,502,1,3.998590,
291,1781644065.0906405,PRIVATE_IP_022,502,1,2.569118,
292,1781644065.2947955,PRIVATE_IP_022,502,1,4.002098,
293,1781644065.4990854,PRIVATE_IP_022,502,1,4.113076,
294,1781644065.7027771,PRIVATE_IP_022,502,1,3.423824,
295,1781644065.9069452,PRIVATE_IP_022,502,1,3.825028,
296,1781644066.1109207,PRIVATE_IP_022,502,1,3.781133,
297,1781644066.3145745,PRIVATE_IP_022,502,1,3.492934,
298,1781644066.517878,PRIVATE_IP_022,502,1,3.112428,
299,1781644066.7220075,PRIVATE_IP_022,502,1,3.900631,
300,1781644066.9260948,PRIVATE_IP_022,502,1,3.810258,
