source_path_redacted,public_path,action,reason,source_size_bytes
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/sdnv.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4564
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/sebek.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,6156
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/send.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4878
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/skinny.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,23564
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/slowprot.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,950
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/socks.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7215
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/stamp.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,13629
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/stun.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,13103
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/tacacs.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,18102
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/tcpao.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,9335
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/tcpros.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,32388
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/tzsp.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,17553
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/vqp.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2603
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/vtp.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8813
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/wireguard.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3151
Bridge/.venv_modbus/Lib/site-packages/scapy/contrib/__pycache__/__init__.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,314
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/all.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,806
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/bluetooth.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,111035
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/bluetooth4LE.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,24828
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/can.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,26165
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/clns.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2026
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/dcerpc.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,107595
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/dhcp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,23456
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/dhcp6.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,78703
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/dns.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,74421
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/dot11.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,70705
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/dot15d4.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,21321
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/eap.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,25462
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/gprs.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,508
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/gssapi.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,20263
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/hsrp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2452
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/http.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,43142
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/inet.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,86318
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/inet6.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,157908
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ipsec.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,48775
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ir.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1471
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/isakmp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,19350
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/kerberos.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,187928
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/l2.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,41572
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/l2tp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1771
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ldap.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,81756
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/llmnr.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3431
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/lltd.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,26006
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/mgcp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1684
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/mobileip.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1676
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ms_nrtp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,25627
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/netbios.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,16960
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/netflow.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,68409
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ntlm.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,76496
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ntp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,54482
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/pflog.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4745
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ppi.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2450
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ppp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,30838
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/pptp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,16353
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/quic.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8753
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/radius.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,47489
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/rip.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,2845
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/rtp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1868
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/sctp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,32770
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/sixlowpan.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,39154
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/skinny.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5786
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/smb.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,35755
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/smb2.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,150793
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/smbclient.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,64642
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/smbserver.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,69018
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/snmp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,9732
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/spnego.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,43580
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/ssh.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,12421
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tftp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,17299
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tpm.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,19852
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tuntap.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,10109
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/usb.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5297
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/vrrp.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3681
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/vxlan.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3319
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/x509.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,64972
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/zigbee.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,57437
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,253
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/all.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,32242
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/ept.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5831
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/msdcom.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,47222
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/msdrsr.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3917
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/mseerr.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,18124
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/msnrpc.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,31147
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/mspac.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,25912
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/rpcclient.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,34790
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/rpcserver.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,16917
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,682
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/ept.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3758
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/ms_dcom.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,14766
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/ms_drsr.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5461
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/ms_eerr.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5751
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/ms_nrpc.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,161489
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/ms_samr.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3688
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/ms_srvs.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,52353
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/ms_wkst.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,10438
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,168
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/ept.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,5260
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/ms_dcom.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,19839
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/ms_drsr.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7136
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/ms_eerr.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7469
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/ms_nrpc.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,144617
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/ms_samr.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4355
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/ms_srvs.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,55155
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/ms_wkst.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,11933
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/raw/__pycache__/__init__.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,267
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/all.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,51826
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/ept.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8238
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/msdcom.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,54028
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/msdrsr.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,4247
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/mseerr.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,21892
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/msnrpc.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,31507
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/mspac.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,32099
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/rpcclient.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,31307
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/rpcserver.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,17703
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/msrpce/__pycache__/__init__.cpython-313.pyc,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,749
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/all.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,1008
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/automaton.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,11085
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/automaton_cli.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,53916
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/automaton_srv.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,56362
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/basefields.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8412
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/cert.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,63375
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/extensions.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,35090
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/handshake.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,74662
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/handshake_sslv2.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,22458
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/keyexchange.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,37580
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/keyexchange_tls13.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,13689
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/quic.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,6110
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/record.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,35104
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/record_sslv2.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,9286
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/record_tls13.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8625
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/session.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,53331
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/tools.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,7140
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/__init__.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,3415
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/crypto/all.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,313
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/crypto/ciphers.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,652
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/crypto/cipher_aead.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,15898
Bridge/.venv_modbus/Lib/site-packages/scapy/layers/tls/crypto/cipher_block.py,Bridge/.venv_modbus/README_REDACTED.txt,omitted_generated_dependency_tree,local virtual environment omitted; inventoried in manifest,8799
