frame_index,adu_index,time_epoch,time_s,src_ip,dst_ip,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,direction,client_ip,server_ip,client_port,server_port,transaction_id,unit_id,function_code,function_base,function_name,is_exception,exception_code,exception_name,start_addr,quantity,byte_count,write_value,tcp_payload_bytes,adu_bytes,pdu_hex,parse_note,register_signature
11256,1,1780087839.9646323,104.21682953834534,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098357015,655844404,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,249,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
11257,1,1780087839.9684925,104.22068977355957,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,PA,9915544,1828319457,Response,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,50,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|no_addr
11259,1,1780087839.9706974,104.2228946685791,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655844404,2098357027,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,249,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11265,1,1780087840.7912936,105.04349088668823,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689231462,3476834375,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,181,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
11266,1,1780087840.7914767,105.04367399215698,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444397804,109794082,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,181,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
11267,1,1780087840.7953074,105.04750466346741,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109794082,2444397816,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,181,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
11269,1,1780087840.7959485,105.04814577102661,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476834375,1689231474,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,181,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
11271,1,1780087840.808689,105.06088638305664,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917164097,659733249,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,181,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
11272,1,1780087840.8137465,105.06594371795654,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659733249,917164109,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,181,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
11274,1,1780087840.8601031,105.11230039596558,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556264208,138301106,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,181,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
11275,1,1780087840.8659594,105.11815667152405,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138301106,2556264220,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,181,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
11321,1,1780087840.9291642,105.18136143684387,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339725757,2113726568,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,77,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=1|qty=1
11328,1,1780087840.9312544,105.18345165252686,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,PA,3061730342,6008582,Query,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,219,1,3,3,Read Holding Registers,False,,,0.0,36.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|addr=0|qty=36
11329,1,1780087840.931298,105.18349528312683,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,PA,2299194117,12477164,Query,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,219,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
11333,1,1780087840.934247,105.18644428253174,PRIVATE_IP_022,PRIVATE_IP_001,502,53918,PA,6008582,3061730354,Response,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,219,1,3,3,Read Holding Registers,False,,,,,72.0,,81,81,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|no_addr
11337,1,1780087840.935502,105.18769931793213,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,PA,1132983093,15255059,Query,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,219,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|addr=0|qty=22
11338,1,1780087840.9355304,105.18772768974304,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,PA,23868277,12877304,Query,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,219,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
11339,1,1780087840.9368062,105.18900346755981,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113726568,3339725769,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,77,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11343,1,1780087840.9397056,105.19190287590027,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339725769,2113726579,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,78,1,3,3,Read Holding Registers,False,,,215.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=215|qty=1
11344,1,1780087840.9422646,105.19446182250977,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244926448,1281772907,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,145,1,3,3,Read Holding Registers,False,,,0.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=0|qty=75
11345,1,1780087840.9433002,105.19549751281738,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113726579,3339725781,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,78,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11346,1,1780087840.9467592,105.19895648956299,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,PA,12477164,2299194129,Response,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,219,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|no_addr
11348,1,1780087840.9481614,105.20035862922668,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281772907,3244926460,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,145,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
11350,1,1780087840.9507487,105.2029459476471,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250295846,4223022810,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,182,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
11351,1,1780087840.9508123,105.20300960540771,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098357027,655844589,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,250,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
11352,1,1780087840.9521205,105.20431780815125,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244926460,1281773066,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,146,1,3,3,Read Holding Registers,False,,,3.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=3|qty=1
11353,1,1780087840.9528253,105.20502257347107,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223022810,1250295858,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,182,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
11355,1,1780087840.9554482,105.20764541625977,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655844589,2098357039,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,250,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11357,1,1780087840.9561687,105.20836591720581,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,PA,15255059,1132983105,Response,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,219,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|no_addr
11359,1,1780087840.9578848,105.21008205413818,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,PA,12877304,23868289,Response,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,219,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|no_addr
11361,1,1780087840.958807,105.21100425720215,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098357039,655844642,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,251,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
11362,1,1780087840.9593756,105.2115728855133,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281773066,3244926472,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,146,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
11363,1,1780087840.9618585,105.21405577659607,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244926472,1281773077,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,147,1,3,3,Read Holding Registers,False,,,97.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=97|qty=1
11364,1,1780087840.9638393,105.21603655815125,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655844642,2098357051,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,251,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11365,1,1780087840.9663825,105.21857976913452,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098357051,655844897,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,252,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
11366,1,1780087840.9676862,105.21988344192505,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281773077,3244926484,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,147,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
11367,1,1780087840.9708025,105.22299981117249,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655844897,2098357063,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,252,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11374,1,1780087841.7899108,106.04210805892944,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689231474,3476834584,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,182,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
11375,1,1780087841.7911243,106.04332160949707,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444397816,109794291,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,182,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
11376,1,1780087841.7939534,106.04615068435669,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476834584,1689231486,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,182,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
11378,1,1780087841.7965374,106.04873466491699,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109794291,2444397828,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,182,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
11380,1,1780087841.8092105,106.06140780448914,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917164109,659733458,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,182,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
11381,1,1780087841.8137438,106.06594109535217,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659733458,917164121,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,182,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
11383,1,1780087841.8627496,106.1149468421936,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556264220,138301315,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,182,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
11384,1,1780087841.8675563,106.11975359916687,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138301315,2556264232,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,182,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
11440,1,1780087841.936873,106.18907022476196,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,PA,1198448803,1313022048,Query,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,90,1,3,3,Read Holding Registers,False,,,53.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=53|qty=1
11441,1,1780087841.938063,106.19026017189026,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,PA,3481320434,1651346454,Query,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,90,1,3,3,Read Holding Registers,False,,,24.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=24|qty=1
11442,1,1780087841.938135,106.19033217430115,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,PA,1024050748,3253423564,Query,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,92,1,3,3,Read Holding Registers,False,,,0.0,76.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=76
11443,1,1780087841.9382324,106.1904296875,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,PA,1278067563,557857113,Query,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,58,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_016|U1|FC3|addr=1|qty=1
11444,1,1780087841.940724,106.19292116165161,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,PA,1313022048,1198448815,Response,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,90,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
11447,1,1780087841.941823,106.19402027130127,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,PA,1651346454,3481320446,Response,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,90,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
11449,1,1780087841.942112,106.19430923461914,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244926484,1281773088,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,148,1,3,3,Read Holding Registers,False,,,94.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=94|qty=75
11450,1,1780087841.942425,106.1946222782135,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,PA,3253423564,1024050760,Response,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,92,1,3,3,Read Holding Registers,False,,,,,152.0,,161,161,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
11452,1,1780087841.9425147,106.19471192359924,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,PA,1828319457,9915597,Query,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,51,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|addr=0|qty=22
11454,1,1780087841.9500248,106.20222210884094,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281773088,3244926496,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,148,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
11456,1,1780087841.9512448,106.2034420967102,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250295858,4223022879,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,183,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
11457,1,1780087841.951335,106.2035322189331,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098357063,655845082,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,253,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
11458,1,1780087841.953428,106.20562529563904,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223022879,1250295870,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,183,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
11460,1,1780087841.953747,106.20594429969788,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,PA,557857113,1278067575,Response,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,58,1,131,3,Exception of Read Holding Registers,True,2.0,Illegal Data Address,,,,,9,9,REDACTED_PAYLOAD,exception,PRIVATE_IP_016|U1|FC3|no_addr
11462,1,1780087841.955676,106.20787334442139,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655845082,2098357075,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,253,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11464,1,1780087841.9574509,106.20964813232422,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098357075,655845135,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,254,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
11465,1,1780087841.9639335,106.21613073348999,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655845135,2098357087,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,254,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11466,1,1780087841.964744,106.21694135665894,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,PA,9915597,1828319469,Response,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,51,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|no_addr
11468,1,1780087841.9678314,106.22002863883972,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098357087,655845390,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,255,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
11469,1,1780087841.9758413,106.22803854942322,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655845390,2098357099,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,255,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11474,1,1780087842.7908616,107.0430588722229,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689231486,3476834793,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,183,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
11475,1,1780087842.7909932,107.04319047927856,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444397828,109794500,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,183,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
11476,1,1780087842.7960413,107.04823851585388,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476834793,1689231498,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,183,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
11478,1,1780087842.7962346,107.04843187332153,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109794500,2444397840,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,183,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
11480,1,1780087842.807978,107.06017518043518,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917164121,659733667,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,183,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
11481,1,1780087842.8137403,107.06593751907349,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659733667,917164133,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,183,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
11483,1,1780087842.8607073,107.11290454864502,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556264232,138301524,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,183,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
11484,1,1780087842.8654053,107.11760258674622,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138301524,2556264244,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,183,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
11527,1,1780087842.928916,107.18111324310303,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339725781,2113726590,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,79,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=1|qty=1
11537,1,1780087842.9321053,107.18430256843567,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,PA,3061730354,6008663,Query,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,220,1,3,3,Read Holding Registers,False,,,0.0,36.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|addr=0|qty=36
11538,1,1780087842.9321523,107.18434953689575,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,PA,2299194129,12477217,Query,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,220,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
11540,1,1780087842.9342263,107.18642354011536,PRIVATE_IP_022,PRIVATE_IP_001,502,53918,PA,6008663,3061730366,Response,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,220,1,3,3,Read Holding Registers,False,,,,,72.0,,81,81,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|no_addr
11544,1,1780087842.935611,107.18780827522278,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113726590,3339725793,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,79,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
11546,1,1780087842.9394176,107.19161486625671,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,PA,1132983105,15255112,Query,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,220,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|addr=0|qty=22
11547,1,1780087842.9396636,107.19186091423035,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,PA,23868289,12877357,Query,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,220,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
