frame_index,time_s,src_ip,dst_ip,src_port,dst_port,direction,payload_bytes,syn,fin,rst,probable_retransmission,flags
50870,455.41613364219666,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,Response,11,0,0,0,0,PA
50871,455.41699743270874,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
50872,455.4182848930359,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,Response,53,0,0,0,0,PA
50873,455.4183280467987,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,Query,0,0,0,0,0,A
50874,455.4187185764313,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,Response,53,0,0,0,0,PA
50875,455.41873121261597,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
50876,455.41875886917114,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,Query,0,0,0,0,0,A
50877,455.4216847419739,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
50878,455.4236009120941,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,11,0,0,0,0,PA
50879,455.42425870895386,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
50880,455.4295663833618,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
50881,455.4565420150757,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,0,0,0,0,0,A
50882,455.46455669403076,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
50883,455.4705300331116,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
50895,456.21462750434875,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
50896,456.21476221084595,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
50897,456.21709275245667,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
50898,456.21998286247253,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
50899,456.2200725078583,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
50900,456.22012543678284,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
50901,456.2201600074768,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
50902,456.2225914001465,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
50903,456.22268080711365,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
50916,456.3825490474701,PRIVATE_IP_001,PRIVATE_IP_015,45696,502,Query,0,1,0,0,0,S
50917,456.38260197639465,PRIVATE_IP_001,PRIVATE_IP_017,41772,502,Query,0,1,0,0,0,S
50918,456.38263750076294,PRIVATE_IP_001,PRIVATE_IP_018,36758,502,Query,0,1,0,0,0,S
50919,456.38267731666565,PRIVATE_IP_001,PRIVATE_IP_020,60144,502,Query,0,1,0,0,0,S
50920,456.3827245235443,PRIVATE_IP_001,PRIVATE_IP_015,45708,502,Query,0,1,0,0,0,S
50921,456.38275814056396,PRIVATE_IP_001,PRIVATE_IP_021,47816,502,Query,0,1,0,0,0,S
50922,456.38298630714417,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
50924,456.3849844932556,PRIVATE_IP_021,PRIVATE_IP_001,502,47816,Response,0,1,0,0,0,SA
50925,456.3850407600403,PRIVATE_IP_001,PRIVATE_IP_021,47816,502,Query,0,0,0,0,0,A
50926,456.38510513305664,PRIVATE_IP_001,PRIVATE_IP_021,47816,502,Query,0,0,1,0,0,FA
50927,456.38566851615906,PRIVATE_IP_017,PRIVATE_IP_001,502,41772,Response,0,1,0,0,0,SA
50928,456.385715007782,PRIVATE_IP_001,PRIVATE_IP_017,41772,502,Query,0,0,0,0,0,A
50929,456.3857436180115,PRIVATE_IP_015,PRIVATE_IP_001,502,45696,Response,0,1,0,0,0,SA
50930,456.38575077056885,PRIVATE_IP_001,PRIVATE_IP_017,41772,502,Query,0,0,1,0,0,FA
50931,456.38576793670654,PRIVATE_IP_001,PRIVATE_IP_015,45696,502,Query,0,0,0,0,0,A
50932,456.385794878006,PRIVATE_IP_020,PRIVATE_IP_001,502,60144,Response,0,1,0,0,0,SA
50933,456.3858199119568,PRIVATE_IP_001,PRIVATE_IP_020,60144,502,Query,0,0,0,0,0,A
50934,456.38584542274475,PRIVATE_IP_018,PRIVATE_IP_001,502,36758,Response,0,1,0,0,0,SA
50935,456.38585138320923,PRIVATE_IP_001,PRIVATE_IP_015,45696,502,Query,0,0,1,0,0,FA
50936,456.3858690261841,PRIVATE_IP_001,PRIVATE_IP_018,36758,502,Query,0,0,0,0,0,A
50937,456.38589000701904,PRIVATE_IP_001,PRIVATE_IP_020,60144,502,Query,0,0,1,0,0,FA
50938,456.3859405517578,PRIVATE_IP_001,PRIVATE_IP_018,36758,502,Query,0,0,1,0,0,FA
50940,456.38857221603394,PRIVATE_IP_015,PRIVATE_IP_001,502,45708,Response,0,1,0,0,0,SA
50941,456.3886070251465,PRIVATE_IP_001,PRIVATE_IP_015,45708,502,Query,0,0,0,0,0,A
50942,456.38867568969727,PRIVATE_IP_021,PRIVATE_IP_001,502,47816,Response,0,0,0,0,0,A
50943,456.3888545036316,PRIVATE_IP_001,PRIVATE_IP_015,45708,502,Query,0,0,1,0,0,FA
50944,456.3894009590149,PRIVATE_IP_020,PRIVATE_IP_001,502,60144,Response,0,0,0,0,0,A
50945,456.38944840431213,PRIVATE_IP_018,PRIVATE_IP_001,502,36758,Response,0,0,0,0,0,A
50946,456.3896882534027,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
50947,456.3897297382355,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
50948,456.3899507522583,PRIVATE_IP_017,PRIVATE_IP_001,502,41772,Response,0,0,0,0,0,A
50949,456.3903384208679,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,Query,12,0,0,0,0,PA
50950,456.39034843444824,PRIVATE_IP_015,PRIVATE_IP_001,502,45696,Response,0,0,0,0,0,A
50951,456.390394449234,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,Query,12,0,0,0,0,PA
50952,456.3918857574463,PRIVATE_IP_021,PRIVATE_IP_001,502,47816,Response,0,0,1,0,0,FA
50953,456.3919243812561,PRIVATE_IP_001,PRIVATE_IP_021,47816,502,Query,0,0,0,0,0,A
50954,456.3927927017212,PRIVATE_IP_020,PRIVATE_IP_001,502,60144,Response,0,0,1,0,0,FA
50955,456.3928236961365,PRIVATE_IP_001,PRIVATE_IP_020,60144,502,Query,0,0,0,0,0,A
50956,456.39328503608704,PRIVATE_IP_015,PRIVATE_IP_001,502,45708,Response,0,0,0,0,0,A
50957,456.39357447624207,PRIVATE_IP_017,PRIVATE_IP_001,502,41772,Response,0,0,1,0,0,FA
50958,456.3936035633087,PRIVATE_IP_001,PRIVATE_IP_017,41772,502,Query,0,0,0,0,0,A
50959,456.39391899108887,PRIVATE_IP_018,PRIVATE_IP_001,502,36758,Response,0,0,1,0,0,FA
50960,456.3939468860626,PRIVATE_IP_001,PRIVATE_IP_018,36758,502,Query,0,0,0,0,0,A
50961,456.395690202713,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,Response,11,0,0,0,0,PA
50962,456.3957531452179,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,Query,0,0,0,0,0,A
50963,456.3960793018341,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,Response,11,0,0,0,0,PA
50964,456.39611315727234,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,Query,0,0,0,0,0,A
50965,456.39883637428284,PRIVATE_IP_015,PRIVATE_IP_001,502,45696,Response,0,0,1,0,0,FA
50966,456.3988473415375,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,Query,12,0,0,0,0,PA
50967,456.3988826274872,PRIVATE_IP_001,PRIVATE_IP_015,45696,502,Query,0,0,0,0,0,A
50968,456.39888548851013,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,Query,12,0,0,0,0,PA
50969,456.3989169597626,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
50970,456.40024042129517,PRIVATE_IP_015,PRIVATE_IP_001,502,45708,Response,0,0,1,0,0,FA
50971,456.4002733230591,PRIVATE_IP_001,PRIVATE_IP_015,45708,502,Query,0,0,0,0,0,A
50972,456.402601480484,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,0,0,0,0,0,A
50973,456.40351462364197,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,Response,161,0,0,0,0,PA
50974,456.4035336971283,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,Query,0,0,0,0,0,A
50975,456.40456795692444,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,12,0,0,0,0,PA
50976,456.4048058986664,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,159,0,0,0,0,PA
50977,456.4048261642456,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
50978,456.40577816963196,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,12,0,0,0,0,PA
50979,456.40647625923157,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,Response,69,0,0,0,0,PA
50980,456.40649485588074,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,0,0,0,0,0,A
50981,456.40724658966064,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,0,0,0,0,0,A
50982,456.40935015678406,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
50983,456.41452860832214,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,53,0,0,0,0,PA
50984,456.4145665168762,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
50985,456.41731691360474,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
50986,456.4218008518219,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
50987,456.42346382141113,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
50988,456.42765164375305,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
50989,456.4277606010437,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,53,0,0,0,0,PA
50990,456.4278213977814,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,0,0,0,0,0,A
50991,456.46844005584717,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
50994,456.511531829834,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,9,0,0,0,0,PA
50995,456.5116357803345,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,Query,0,0,0,0,0,A
50996,456.6058671474457,PRIVATE_IP_001,PRIVATE_IP_011,57066,502,Query,0,1,0,0,0,S
51003,457.21400356292725,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
51004,457.21416187286377,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
51005,457.21765637397766,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
51006,457.21874380111694,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
51007,457.2188320159912,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
51008,457.218873500824,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
51009,457.2189042568207,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
51010,457.22293877601624,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
51011,457.223002910614,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
51023,457.3797216415405,PRIVATE_IP_001,PRIVATE_IP_015,45716,502,Query,0,1,0,0,0,S
51024,457.3797776699066,PRIVATE_IP_001,PRIVATE_IP_017,41780,502,Query,0,1,0,0,0,S
51025,457.3798086643219,PRIVATE_IP_001,PRIVATE_IP_018,36766,502,Query,0,1,0,0,0,S
51026,457.37984132766724,PRIVATE_IP_001,PRIVATE_IP_020,60152,502,Query,0,1,0,0,0,S
51027,457.379869222641,PRIVATE_IP_001,PRIVATE_IP_015,45724,502,Query,0,1,0,0,0,S
51028,457.37990283966064,PRIVATE_IP_001,PRIVATE_IP_021,47818,502,Query,0,1,0,0,0,S
51031,457.38163328170776,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
51033,457.38250160217285,PRIVATE_IP_020,PRIVATE_IP_001,502,60152,Response,0,1,0,0,0,SA
51034,457.3825376033783,PRIVATE_IP_001,PRIVATE_IP_020,60152,502,Query,0,0,0,0,0,A
51035,457.3825604915619,PRIVATE_IP_017,PRIVATE_IP_001,502,41780,Response,0,1,0,0,0,SA
51036,457.38258147239685,PRIVATE_IP_001,PRIVATE_IP_017,41780,502,Query,0,0,0,0,0,A
51037,457.38260197639465,PRIVATE_IP_015,PRIVATE_IP_001,502,45716,Response,0,1,0,0,0,SA
51038,457.3826234340668,PRIVATE_IP_001,PRIVATE_IP_015,45716,502,Query,0,0,0,0,0,A
51039,457.38263034820557,PRIVATE_IP_001,PRIVATE_IP_020,60152,502,Query,0,0,1,0,0,FA
51040,457.38267517089844,PRIVATE_IP_001,PRIVATE_IP_017,41780,502,Query,0,0,1,0,0,FA
51041,457.3826804161072,PRIVATE_IP_018,PRIVATE_IP_001,502,36766,Response,0,1,0,0,0,SA
51042,457.38270258903503,PRIVATE_IP_001,PRIVATE_IP_018,36766,502,Query,0,0,0,0,0,A
51043,457.38272500038147,PRIVATE_IP_001,PRIVATE_IP_015,45716,502,Query,0,0,1,0,0,FA
51044,457.3827614784241,PRIVATE_IP_001,PRIVATE_IP_018,36766,502,Query,0,0,1,0,0,FA
51045,457.38293528556824,PRIVATE_IP_021,PRIVATE_IP_001,502,47818,Response,0,1,0,0,0,SA
51046,457.38296723365784,PRIVATE_IP_001,PRIVATE_IP_021,47818,502,Query,0,0,0,0,0,A
51047,457.3829882144928,PRIVATE_IP_001,PRIVATE_IP_021,47818,502,Query,0,0,1,0,0,FA
51048,457.38375663757324,PRIVATE_IP_015,PRIVATE_IP_001,502,45724,Response,0,1,0,0,0,SA
51049,457.3837912082672,PRIVATE_IP_001,PRIVATE_IP_015,45724,502,Query,0,0,0,0,0,A
51050,457.38381600379944,PRIVATE_IP_001,PRIVATE_IP_015,45724,502,Query,0,0,1,0,0,FA
51051,457.386536359787,PRIVATE_IP_020,PRIVATE_IP_001,502,60152,Response,0,0,0,0,0,A
51052,457.38659477233887,PRIVATE_IP_015,PRIVATE_IP_001,502,45716,Response,0,0,0,0,0,A
51053,457.3866274356842,PRIVATE_IP_018,PRIVATE_IP_001,502,36766,Response,0,0,0,0,0,A
51054,457.386661529541,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
51055,457.3866984844208,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
51056,457.38672256469727,PRIVATE_IP_021,PRIVATE_IP_001,502,47818,Response,0,0,0,0,0,A
51057,457.3868980407715,PRIVATE_IP_017,PRIVATE_IP_001,502,41780,Response,0,0,0,0,0,A
51058,457.3884699344635,PRIVATE_IP_020,PRIVATE_IP_001,502,60152,Response,0,0,1,0,0,FA
51059,457.38850378990173,PRIVATE_IP_001,PRIVATE_IP_020,60152,502,Query,0,0,0,0,0,A
51060,457.3886024951935,PRIVATE_IP_018,PRIVATE_IP_001,502,36766,Response,0,0,1,0,0,FA
51061,457.388623714447,PRIVATE_IP_001,PRIVATE_IP_018,36766,502,Query,0,0,0,0,0,A
51062,457.39033246040344,PRIVATE_IP_017,PRIVATE_IP_001,502,41780,Response,0,0,1,0,0,FA
51063,457.39036440849304,PRIVATE_IP_001,PRIVATE_IP_017,41780,502,Query,0,0,0,0,0,A
51064,457.39043855667114,PRIVATE_IP_015,PRIVATE_IP_001,502,45724,Response,0,0,0,0,0,A
51065,457.39175391197205,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,12,0,0,0,0,PA
51066,457.3919219970703,PRIVATE_IP_021,PRIVATE_IP_001,502,47818,Response,0,0,1,0,0,FA
51067,457.39195442199707,PRIVATE_IP_001,PRIVATE_IP_021,47818,502,Query,0,0,0,0,0,A
51068,457.39412927627563,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,Query,12,0,0,0,0,PA
51069,457.3941693305969,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,Query,12,0,0,0,0,PA
51070,457.3941969871521,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,Query,12,0,0,0,0,PA
51071,457.39523243904114,PRIVATE_IP_015,PRIVATE_IP_001,502,45716,Response,0,0,1,0,0,FA
51072,457.39526891708374,PRIVATE_IP_001,PRIVATE_IP_015,45716,502,Query,0,0,0,0,0,A
51073,457.39561676979065,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,Response,0,0,0,0,0,A
51074,457.3956632614136,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,Response,0,0,0,0,0,A
51075,457.39687061309814,PRIVATE_IP_022,PRIVATE_IP_001,502,53918,Response,81,0,0,0,0,PA
51076,457.39691948890686,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,Query,0,0,0,0,0,A
51077,457.39699387550354,PRIVATE_IP_015,PRIVATE_IP_001,502,45724,Response,0,0,1,0,0,FA
51078,457.3970203399658,PRIVATE_IP_001,PRIVATE_IP_015,45724,502,Query,0,0,0,0,0,A
51079,457.39949679374695,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,Response,11,0,0,0,0,PA
51080,457.39952540397644,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,0,0,0,0,0,A
51081,457.40048813819885,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,Query,12,0,0,0,0,PA
51082,457.4005331993103,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
51083,457.4023070335388,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,12,0,0,0,0,PA
51084,457.4024214744568,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,Response,0,0,0,0,0,A
51085,457.403422832489,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,12,0,0,0,0,PA
51086,457.40577483177185,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,Response,69,0,0,0,0,PA
51087,457.40588760375977,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,0,0,0,0,0,A
51088,457.40624618530273,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,Response,11,0,0,0,0,PA
51089,457.4068441390991,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,159,0,0,0,0,PA
51090,457.4069082736969,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
51091,457.40747714042664,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
51092,457.40878415107727,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,Response,53,0,0,0,0,PA
51093,457.4088547229767,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,Query,0,0,0,0,0,A
51094,457.4091727733612,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
51095,457.4133460521698,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,Response,53,0,0,0,0,PA
51096,457.4134454727173,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,Query,0,0,0,0,0,A
51097,457.4142038822174,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,53,0,0,0,0,PA
51098,457.41428232192993,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
51099,457.41467571258545,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,11,0,0,0,0,PA
51100,457.4181089401245,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
51101,457.4181513786316,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
51102,457.4237916469574,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
51103,457.4238955974579,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,Response,53,0,0,0,0,PA
51104,457.4239387512207,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,Query,0,0,0,0,0,A
51105,457.42398262023926,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,11,0,0,0,0,PA
51106,457.4291744232178,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
51107,457.4346857070923,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
51108,457.4474365711212,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,0,0,0,0,0,A
51109,457.46448826789856,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
51110,457.4754548072815,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
51113,457.6695444583893,PRIVATE_IP_001,PRIVATE_IP_011,57066,502,Query,0,1,0,0,0,S
51120,458.2147071361542,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
51121,458.214870929718,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
51122,458.2171187400818,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
51123,458.21896862983704,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
51124,458.2190673351288,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
51125,458.21912026405334,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
51126,458.2191598415375,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
51127,458.2239511013031,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
51128,458.22405338287354,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
51141,458.38658452033997,PRIVATE_IP_001,PRIVATE_IP_015,45732,502,Query,0,1,0,0,0,S
51142,458.386647939682,PRIVATE_IP_001,PRIVATE_IP_017,41792,502,Query,0,1,0,0,0,S
51143,458.3866877555847,PRIVATE_IP_001,PRIVATE_IP_018,36768,502,Query,0,1,0,0,0,S
51144,458.3867201805115,PRIVATE_IP_001,PRIVATE_IP_020,60154,502,Query,0,1,0,0,0,S
51145,458.38675928115845,PRIVATE_IP_001,PRIVATE_IP_015,45738,502,Query,0,1,0,0,0,S
51146,458.386803150177,PRIVATE_IP_001,PRIVATE_IP_021,47826,502,Query,0,1,0,0,0,S
51148,458.3889489173889,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
51149,458.38971734046936,PRIVATE_IP_017,PRIVATE_IP_001,502,41792,Response,0,1,0,0,0,SA
51150,458.3897762298584,PRIVATE_IP_001,PRIVATE_IP_017,41792,502,Query,0,0,0,0,0,A
51151,458.3898193836212,PRIVATE_IP_020,PRIVATE_IP_001,502,60154,Response,0,1,0,0,0,SA
51152,458.3898537158966,PRIVATE_IP_001,PRIVATE_IP_020,60154,502,Query,0,0,0,0,0,A
51153,458.3898916244507,PRIVATE_IP_015,PRIVATE_IP_001,502,45732,Response,0,1,0,0,0,SA
51154,458.38992857933044,PRIVATE_IP_001,PRIVATE_IP_015,45732,502,Query,0,0,0,0,0,A
51155,458.38996505737305,PRIVATE_IP_018,PRIVATE_IP_001,502,36768,Response,0,1,0,0,0,SA
51156,458.3900010585785,PRIVATE_IP_001,PRIVATE_IP_018,36768,502,Query,0,0,0,0,0,A
51157,458.390038728714,PRIVATE_IP_021,PRIVATE_IP_001,502,47826,Response,0,1,0,0,0,SA
51158,458.3900752067566,PRIVATE_IP_001,PRIVATE_IP_021,47826,502,Query,0,0,0,0,0,A
51159,458.39032220840454,PRIVATE_IP_001,PRIVATE_IP_017,41792,502,Query,0,0,1,0,0,FA
51160,458.39038848876953,PRIVATE_IP_001,PRIVATE_IP_020,60154,502,Query,0,0,1,0,0,FA
51162,458.39043521881104,PRIVATE_IP_001,PRIVATE_IP_015,45732,502,Query,0,0,1,0,0,FA
51163,458.39048433303833,PRIVATE_IP_001,PRIVATE_IP_018,36768,502,Query,0,0,1,0,0,FA
51164,458.3905258178711,PRIVATE_IP_001,PRIVATE_IP_021,47826,502,Query,0,0,1,0,0,FA
51165,458.3906624317169,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,Query,12,0,0,0,0,PA
51166,458.3907096385956,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,Query,12,0,0,0,0,PA
51167,458.3910632133484,PRIVATE_IP_015,PRIVATE_IP_001,502,45738,Response,0,1,0,0,0,SA
51168,458.39113306999207,PRIVATE_IP_001,PRIVATE_IP_015,45738,502,Query,0,0,0,0,0,A
51169,458.3911666870117,PRIVATE_IP_001,PRIVATE_IP_015,45738,502,Query,0,0,1,0,0,FA
51170,458.39329409599304,PRIVATE_IP_017,PRIVATE_IP_001,502,41792,Response,0,0,0,0,0,A
51171,458.3933627605438,PRIVATE_IP_020,PRIVATE_IP_001,502,60154,Response,0,0,0,0,0,A
51172,458.3934659957886,PRIVATE_IP_018,PRIVATE_IP_001,502,36768,Response,0,0,0,0,0,A
51173,458.3936445713043,PRIVATE_IP_021,PRIVATE_IP_001,502,47826,Response,0,0,0,0,0,A
51174,458.39425253868103,PRIVATE_IP_015,PRIVATE_IP_001,502,45732,Response,0,0,0,0,0,A
51175,458.3953194618225,PRIVATE_IP_020,PRIVATE_IP_001,502,60154,Response,0,0,1,0,0,FA
51176,458.3953974246979,PRIVATE_IP_001,PRIVATE_IP_020,60154,502,Query,0,0,0,0,0,A
51177,458.3959798812866,PRIVATE_IP_018,PRIVATE_IP_001,502,36768,Response,0,0,1,0,0,FA
51178,458.39602041244507,PRIVATE_IP_001,PRIVATE_IP_018,36768,502,Query,0,0,0,0,0,A
51179,458.3962721824646,PRIVATE_IP_015,PRIVATE_IP_001,502,45738,Response,0,0,0,0,0,A
51180,458.39645314216614,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
51181,458.39650106430054,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
51182,458.39681482315063,PRIVATE_IP_021,PRIVATE_IP_001,502,47826,Response,0,0,1,0,0,FA
51183,458.3968560695648,PRIVATE_IP_001,PRIVATE_IP_021,47826,502,Query,0,0,0,0,0,A
51184,458.3973104953766,PRIVATE_IP_017,PRIVATE_IP_001,502,41792,Response,0,0,1,0,0,FA
51185,458.3973581790924,PRIVATE_IP_001,PRIVATE_IP_017,41792,502,Query,0,0,0,0,0,A
51186,458.39889216423035,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,Response,11,0,0,0,0,PA
51187,458.3989403247833,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,Query,0,0,0,0,0,A
51188,458.3989803791046,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,Response,11,0,0,0,0,PA
51189,458.39901423454285,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,Query,0,0,0,0,0,A
