sample,elapsed_s,mem_total_mib,swpd_mib,free_mib,buff_mib,cache_mib,available_proxy_mib,used_including_cache_mib,used_including_cache_pct,used_without_buffer_cache_mib,used_without_buffer_cache_pct,swap_in_kib_s,swap_out_kib_s,context_switches_s,cpu_user_pct,cpu_system_pct,cpu_idle_pct,cpu_iowait_pct
87,86,24032.0,4.03515625,2275.92578125,392.83984375,19854.43359375,22523.19921875,21756.07421875,90.52960310731525,1508.80078125,6.27829885673269,0.0,0.0,2223.0,4.0,2.0,94.0,0.0
88,87,24032.0,4.03515625,2274.203125,392.83984375,19854.46875,22521.51171875,21757.796875,90.53677128412117,1510.48828125,6.285320744216046,0.0,0.0,2195.0,4.0,2.0,93.0,0.0
89,88,24032.0,4.03515625,2272.26171875,392.83984375,19854.4921875,22519.59375,21759.73828125,90.54484970560085,1512.40625,6.293301639480692,0.0,0.0,2074.0,4.0,2.0,93.0,0.0
90,89,24032.0,4.03515625,2268.08984375,392.83984375,19854.53515625,22515.46484375,21763.91015625,90.56220937187916,1516.53515625,6.310482507698069,0.0,0.0,3476.0,11.0,4.0,85.0,0.0
91,90,24032.0,4.03515625,2269.38671875,392.83984375,19854.5703125,22516.796875,21762.61328125,90.55681292131325,1515.203125,6.3049397678095875,0.0,0.0,2485.0,4.0,2.0,94.0,0.0
92,91,24032.0,4.03515625,2268.15625,392.83984375,19854.5859375,22515.58203125,21763.84375,90.56193304760319,1516.41796875,6.309994876622836,0.0,0.0,2109.0,4.0,2.0,94.0,0.0
93,92,24032.0,4.03515625,2265.44921875,392.83984375,19854.61328125,22512.90234375,21766.55078125,90.57319732544109,1519.09765625,6.321145373876498,0.0,0.0,2290.0,4.0,2.0,94.0,0.0
94,93,24032.0,4.03515625,2262.640625,392.83984375,19854.62890625,22510.109375,21769.359375,90.5848842168775,1521.890625,6.332767247836219,0.0,0.0,2386.0,5.0,2.0,93.0,0.0
95,94,24032.0,4.03515625,2262.39453125,392.83984375,19854.66015625,22509.89453125,21769.60546875,90.58590824213549,1522.10546875,6.333661238140813,0.0,0.0,1937.0,4.0,2.0,94.0,0.0
96,95,24032.0,4.03515625,2259.16796875,392.83984375,19854.67578125,22506.68359375,21772.83203125,90.59933435107357,1525.31640625,6.347022329602198,0.0,0.0,4342.0,7.0,5.0,88.0,0.0
97,96,24032.0,4.03515625,2260.5625,392.83984375,19854.7109375,22508.11328125,21771.4375,90.5935315412783,1523.88671875,6.341073230484354,0.0,0.0,2277.0,5.0,3.0,93.0,0.0
98,97,24032.0,4.03515625,2261.8046875,392.83984375,19854.73828125,22509.3828125,21770.1953125,90.58836265188083,1522.6171875,6.335790560502663,0.0,0.0,2436.0,5.0,2.0,93.0,0.0
99,98,24032.0,4.03515625,2261.40234375,392.83984375,19854.7734375,22509.015625,21770.59765625,90.5900368519058,1522.984375,6.33731847120506,0.0,0.0,2326.0,4.0,2.0,94.0,0.0
100,99,24032.0,4.03515625,2263.41015625,392.83984375,19854.79296875,22511.04296875,21768.58984375,90.58168210615013,1520.95703125,6.328882453603529,0.0,0.0,2292.0,5.0,3.0,93.0,0.0
101,100,24032.0,4.03515625,2268.51953125,392.83984375,19854.95703125,22516.31640625,21763.48046875,90.56042139126997,1515.68359375,6.306939055218043,0.0,0.0,3199.0,6.0,4.0,90.0,0.0
102,101,24032.0,4.03515625,2266.55078125,392.83984375,19854.96875,22514.359375,21765.44921875,90.5686135933339,1517.640625,6.315082494174434,0.0,0.0,2328.0,10.0,2.0,88.0,0.0
103,102,24032.0,4.03515625,2266.08984375,392.83984375,19855.015625,22513.9453125,21765.91015625,90.57053160889647,1518.0546875,6.316805457306924,0.0,0.0,2337.0,5.0,2.0,93.0,0.0
104,103,24032.0,4.03515625,2265.63671875,392.83984375,19855.03515625,22513.51171875,21766.36328125,90.57241711572071,1518.48828125,6.318609692285286,0.0,0.0,4254.0,6.0,4.0,90.0,0.0
105,104,24032.0,4.03515625,2261.12109375,392.83984375,19855.05078125,22509.01171875,21770.87890625,90.59120716648636,1522.98828125,6.337334725574234,0.0,0.0,7664.0,7.0,4.0,89.0,0.0
106,105,24032.0,4.03515625,2262.36328125,392.83984375,19855.0703125,22510.2734375,21769.63671875,90.58603827708887,1521.7265625,6.332084564330892,0.0,0.0,3041.0,6.0,4.0,90.0,0.0
107,106,24032.0,4.03515625,2264.171875,392.83984375,19855.109375,22512.12109375,21767.828125,90.57851250416113,1519.87890625,6.324396247711385,0.0,0.0,2435.0,5.0,3.0,93.0,0.0
108,107,24032.0,4.03515625,2261.96484375,392.83984375,19855.125,22509.9296875,21770.03515625,90.58769622274467,1522.0703125,6.333514948818242,0.0,0.0,2266.0,5.0,2.0,93.0,0.0
109,108,24032.0,4.03515625,2268.95703125,392.83984375,19855.16015625,22516.95703125,21763.04296875,90.55860090192243,1515.04296875,6.304273338673435,0.0,0.0,2201.0,4.0,2.0,93.0,0.0
110,109,24032.0,4.03515625,2268.12109375,392.83984375,19855.18359375,22516.14453125,21763.87890625,90.56207933692576,1515.85546875,6.307654247461718,0.0,0.0,2879.0,6.0,3.0,92.0,0.0
111,110,24032.0,4.03515625,2274.3203125,392.83984375,19855.21875,22522.37890625,21757.6796875,90.53628365304593,1509.62109375,6.281712274259322,0.0,0.0,2989.0,6.0,4.0,90.0,0.0
