procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1490444 420528 21029040    0    0     0   396 2984 2100  4  2 93  0  0  0
 0  0   4132 1489608 420528 21029100    0    0     0   152 4199 3094  6  4 90  0  0  0
 0  0   4132 1487116 420528 21029140    0    0     0   824 3946 2558 10  3 87  0  0  0
 0  0   4132 1483088 420528 21029160    0    0     0   464 3576 2619  5  3 92  0  0  0
 0  0   4132 1484568 420528 21029188    0    0     0    80 3037 2050  5  2 93  0  0  0
 1  0   4132 1486988 420528 21029220    0    0     0   160 3380 2363  5  3 92  0  0  0
 1  0   4132 1483528 420528 21029264    0    0     0   312 5490 4955  6  4 90  0  0  0
 0  0   4132 1482996 420528 21029284    0    0     0   116 3728 2596  5  3 92  0  0  0
 0  0   4132 1485152 420528 21029316    0    0     0   220 3143 2205  4  2 93  0  0  0
 0  0   4132 1484172 420528 21029340    0    0     0   116 3331 2353  5  3 93  0  0  0
 0  0   4132 1491816 420528 21029368    0    0     0   120 4900 4678  6  3 92  0  0  0
 0  0   4132 1488096 420528 21029388    0    0     0  1056 3449 2287  5  2 92  0  0  0
 1  0   4132 1484416 420528 21029424    0    0     0   132 4247 3145  6  4 90  0  0  0
 0  0   4132 1494716 420528 21029436    0    0     0   272 3922 2558 10  3 87  0  0  0
 0  0   4132 1498332 420528 21029468    0    0     0   180 2954 1998  4  2 93  0  0  0
 0  0   4132 1503196 420528 21029520    0    0     0   152 3407 2464  5  3 92  0  0  0
 1  0   4132 1496740 420528 21029524    0    0     0    84 3155 2187  5  2 93  0  0  0
 3  0   4132 1492096 420528 21029560    0    0     0  1296 4570 3377  7  4 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1493976 420528 21029584    0    0     0   236 3059 2175  5  2 93  0  0  0
 1  0   4132 1490700 420528 21029604    0    0     0   108 3467 2545  5  3 93  0  0  0
 0  0   4132 1492468 420528 21029640    0    0     0   124 3941 2397  4  2 93  0  0  0
 0  0   4132 1497576 420528 21029664    0    0     0   108 3485 2455  5  2 92  0  0  0
 0  0   4132 1498868 420528 21029664    0    0     0   280 5806 5176  6  4 89  0  0  0
 0  0   4132 1499772 420528 21029700    0    0     0   924 3931 2820  5  3 92  0  0  0
 0  0   4132 1493288 420528 21029724    0    0     0    92 11039 6869 11  4 85  0  0  0
 1  0   4132 1491200 420528 21029760    0    0     0   152 3335 2543  4  2 93  0  0  0
 0  0   4132 1490528 420528 21029772    0    0     0   108 3137 2316  5  2 93  0  0  0
 4  0   4132 1488716 420528 21029800    0    0     0   356 4285 3050  6  4 90  0  0  0
 1  0   4132 1487664 420528 21029824    0    0     0   200 3619 2573  5  2 92  0  0  0
 0  0   4132 1489244 420528 21029856    0    0     0   144 4000 3037  5  3 92  0  0  0
 0  0   4132 1492764 420528 21029876    0    0     0   128 3052 2112  5  2 93  0  0  0
 0  0   4132 1491744 420528 21029916    0    0     0   104 3168 2217  5  2 93  0  0  0
 0  0   4132 1488680 420528 21029932    0    0     0   816 3067 1943  4  3 93  0  0  0
 2  0   4132 1491624 420528 21029976    0    0     0   644 4598 3385  6  4 90  0  0  0
 0  0   4132 1488156 420528 21029988    0    0     0    72 3196 2234  5  3 92  0  0  0
 1  0   4132 1488464 420528 21030044    0    0     0   152 3521 2201 10  3 87  0  0  0
 0  0   4132 1493456 420528 21030084    0    0     0   108 4870 4652  6  3 91  0  0  0
 0  0   4132 1491336 420528 21030084    0    0     0   112 3088 2176  5  2 93  0  0  0
 0  0   4132 1495280 420528 21030136    0    0     0  1440 4489 3020  6  4 90  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1493332 420528 21030148    0    0     0   108 3460 2496  5  2 93  0  0  0
 0  0   4132 1495868 420528 21030192    0    0     0   124 4285 4126  5  2 93  0  0  0
 0  0   4132 1497876 420528 21030204    0    0     0   128 3223 2387  5  2 93  0  0  0
 1  0   4132 1500344 420528 21030248    0    0     0    92 3153 2176  5  2 93  0  0  0
 0  0   4132 1498432 420528 21030256    0    0     0   520 4281 3112  6  4 90  0  0  0
 0  0   4132 1498460 420528 21030456    0    0     0   676 3255 2202  5  2 93  0  0  0
 0  0   4132 1494180 420528 21030472    0    0     0   160 3080 2224  4  2 93  0  0  0
 0  0   4132 1493424 420528 21030524    0    0     0    72 3516 2481  9  2 89  0  0  0
 0  0   4132 1500656 420528 21030524    0    0     0   144 3333 2388  4  2 93  0  0  0
 1  0   4132 1501240 420528 21030556    0    0     0   300 4181 2998  6  4 90  0  0  0
 0  0   4132 1498972 420528 21030572    0    0     0   284 3791 2695  5  3 91  0  0  0
 1  0   4132 1495192 420528 21030608    0    0     0   116 2980 2048  5  2 93  0  0  0
 0  0   4132 1494940 420528 21030624    0    0     0   116 3244 2292  5  2 93  0  0  0
 1  0   4132 1497492 420528 21030672    0    0     0    80 4272 3805  5  3 92  0  0  0
 0  0   4132 1496764 420528 21030692    0    0     0  1100 3882 2813  5  3 92  0  0  0
 0  0   4132 1490468 420528 21030724    0    0     0   324 6973 7044  7  5 88  0  0  0
 0  0   4132 1488464 420528 21030752    0    0     0   156 3443 2402  5  2 93  0  0  0
 0  0   4132 1486700 420528 21030772    0    0     0    80 2910 2173  4  2 93  0  0  0
 1  0   4132 1487356 420528 21030800    0    0     0   104 3573 2605  5  2 93  0  0  0
 0  0   4132 1485808 420528 21030820    0    0     0   228 3630 2502  9  2 89  0  0  0
 1  0   4132 1492592 420528 21030980    0    0     0  1132 4962 3410  6  5 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1497596 420528 21031000    0    0     0   272 2981 2054  4  3 93  0  0  0
 0  0   4132 1495104 420528 21031028    0    0     0   148 3619 2737  5  2 93  0  0  0
 0  0   4132 1501664 420528 21031064    0    0     0    80 3124 2229  4  2 94  0  0  0
 0  0   4132 1500036 420528 21031084    0    0     0   356 3110 2251  4  2 94  0  0  0
 0  0   4132 1494624 420528 21031108    0    0     0   140 4066 2949  6  4 90  0  0  0
 0  0   4132 1491668 420528 21031144    0    0     0   940 3506 2284  5  3 92  0  0  0
 0  0   4132 1485996 420528 21031184    0    0     0    84 4418 4099  5  3 92  0  0  0
 0  0   4132 1482752 420528 21031200    0    0     0   112 3191 2460  4  2 93  0  0  0
 0  0   4132 1480988 420528 21031264    0    0     0   232 3014 2125  4  2 94  0  0  0
 0  0   4132 1481092 420528 21031268    0    0     0   180 4986 3350 12  5 83  0  0  0
 1  0   4132 1479188 420528 21031324    0    0     0   128 4224 4071  5  3 92  0  0  0
 0  0   4132 1479216 420528 21031324    0    0     0   112 3483 2510  5  3 92  0  0  0
 1  0   4132 1478464 420528 21031356    0    0     0    84 3001 2129  5  2 93  0  0  0
 0  0   4132 1486816 420528 21031392    0    0     0   428 3335 2290  5  3 93  0  0  0
 0  0   4132 1485308 420528 21031408    0    0     0   800 3227 2152  4  2 93  0  0  0
 0  0   4132 1483844 420528 21031456    0    0     0   492 4518 3198  6  5 89  0  0  0
 1  0   4132 1493532 420528 21031456    0    0     0    80 3067 2092  5  2 93  0  0  0
 0  0   4132 1493884 420528 21031504    0    0     0   112 3348 2480  5  2 93  0  0  0
 0  0   4132 1492160 420528 21031520    0    0     0   220 3068 2238  4  2 93  0  0  0
 0  0   4132 1491444 420528 21031544    0    0     0   112 3426 2344  5  2 93  0  0  0
 0  0   4132 1496556 420528 21031572    0    0     0  1088 4798 3110 10  4 85  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1491420 420528 21031612    0    0     0   416 3177 1924  5  3 92  0  0  0
 5  0   4132 1490444 420528 21031640    0    0     0   116 3228 2486  5  2 93  0  0  0
 0  0   4132 1490468 420528 21031668    0    0     0   192 5294 4679  7  3 90  0  0  0
 0  0   4132 1490124 420528 21031692    0    0     0    72 6207 6823  7  4 89  0  0  0
 1  0   4132 1497352 420528 21031724    0    0     0   328 4168 3045  6  4 90  0  0  0
 1  0   4132 1491584 420528 21031736    0    0     0   896 3215 2191  5  2 93  0  0  0
 0  0   4132 1489344 420528 21031796    0    0     0   124 3266 2525  4  2 93  0  0  0
 1  0   4132 1490216 420528 21031820    0    0     0    76 3326 2422  5  2 93  0  0  0
 0  0   4132 1489992 420528 21031836    0    0     0   112 3184 2261  4  2 93  0  0  0
 0  0   4132 1484200 420528 21031876    0    0     0   508 4562 3374  7  4 89  0  0  0
 0  0   4132 1492420 420528 21031900    0    0     0   112 3917 2808  6  3 91  0  0  0
 0  0   4132 1503812 420528 21031924    0    0     0    76 3482 2268  9  2 89  0  0  0
 1  0   4132 1511368 420528 21031952    0    0     0   128 3088 2118  4  2 93  0  0  0
 0  0   4132 1509252 420528 21031976    0    0     0    80 3181 2189  5  2 93  0  0  0
 2  0   4132 1505724 420528 21032008    0    0     0  1036 3672 2429  5  3 92  0  0  0
 0  0   4132 1496452 420528 21032044    0    0     0   484 5878 4926  7  5 88  0  0  0
 0  0   4132 1495976 420528 21032064    0    0     0   120 3394 2358  4  2 93  0  0  0
 0  0   4132 1495724 420528 21032096    0    0     0    80 3187 2279  5  2 93  0  0  0
 0  0   4132 1493960 420528 21032116    0    0     0   140 3104 2118  5  2 93  0  0  0
 1  0   4132 1491956 420528 21032184    0    0     0   304 4679 4439  6  3 91  0  0  0
 0  0   4132 1489944 420528 21032240    0    0     0  1312 4855 3429  6  5 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1485608 420528 21032280    0    0     0   224 3106 2251  4  2 93  0  0  0
 1  0   4132 1495320 420528 21032312    0    0     0   132 3264 2214  5  3 92  0  0  0
 0  0   4132 1494496 420528 21032336    0    0     0    72 3602 2357  9  2 88  0  0  0
 1  0   4132 1490716 420528 21032360    0    0     0   224 3206 2345  5  2 93  0  0  0
 0  0   4132 1494248 420528 21032400    0    0     0   328 4076 3051  5  4 91  0  0  0
 0  0   4132 1493164 420528 21032420    0    0     0   896 4463 3400  6  4 90  0  0  0
 3  0   4132 1503188 420528 21032448    0    0     0   100 3459 2588  5  2 93  0  0  0
 1  0   4132 1507096 420528 21032472    0    0     0   104 3243 2352  5  3 93  0  0  0
 1  0   4132 1504756 420528 21032492    0    0     0   164 3088 2126  5  2 93  0  0  0
 0  0   4132 1499692 420528 21032532    0    0     0   376 4296 3202  6  4 90  0  0  0
 1  0   4132 1499380 420528 21032688    0    0     0    92 3324 2398  5  2 93  0  0  0
 0  0   4132 1489424 420528 21032696    0    0     0   128 4970 4365  5  3 91  0  0  0
 0  0   4132 1488656 420528 21032728    0    0     0    72 5918 6682  7  4 90  0  0  0
 1  0   4132 1482476 420528 21032752    0    0     0   136 8835 2639 10  3 88  0  0  0
 0  0   4132 1480448 420528 21032792    0    0     0  1092 3343 2263  5  2 93  0  0  0
 1  0   4132 1486580 420528 21032812    0    0     0   180 4313 3193  6  4 90  0  0  0
 0  0   4132 1483152 420528 21032876    0    0     0    92 3205 2443  5  2 93  0  0  0
 0  0   4132 1485308 420528 21032884    0    0     0   112 6453 8274  7  4 89  0  0  0
 1  0   4132 1490176 420528 21032932    0    0     0   140 3243 2211  5  3 93  0  0  0
 0  0   4132 1497908 420528 21032932    0    0     0   264 3313 2325  5  2 93  0  0  0
 0  0   4132 1492896 420528 21033004    0    0     0  1364 4344 3158  6  4 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1503240 420528 21033004    0    0     0   156 3809 2475  5  3 92  0  0  0
 2  0   4132 1502736 420528 21033064    0    0     0    76 3077 2300  4  2 94  0  0  0
 0  0   4132 1500656 420528 21033064    0    0     0   384 3555 2686  6  3 91  0  0  0
 0  0   4132 1497728 420528 21033108    0    0     0   152 4699 4178  5  3 92  0  0  0
 0  0   4132 1497448 420528 21033116    0    0     0   328 4827 3366 11  4 85  0  0  0
 0  0   4132 1494956 420528 21033172    0    0     0  1016 3346 2298  5  2 93  0  0  0
 0  0   4132 1492940 420528 21033176    0    0     0   108 3313 2361  4  2 93  0  0  0
 0  0   4132 1489468 420528 21033272    0    0     0   112 4480 4000  6  3 91  0  0  0
 0  0   4132 1489216 420528 21033284    0    0     0   376 2944 1881  5  2 93  0  0  0
 0  0   4132 1492520 420528 21033332    0    0     0   444 4240 3104  6  4 90  0  0  0
 0  0   4132 1496764 420528 21033348    0    0     0   160 3799 2598  5  3 91  0  0  0
 0  0   4132 1493968 420528 21033416    0    0     0   336 2993 2092  4  2 93  0  0  0
 0  0   4132 1491952 420528 21033424    0    0     0   124 3117 2098  5  2 93  0  0  0
 0  0   4132 1493420 420528 21033460    0    0     0    80 3099 2228  4  2 94  0  0  0
 1  0   4132 1485232 420528 21033472    0    0     0  1040 4280 3426  6  4 90  0  0  0
 1  0   4132 1497200 420528 21033528    0    0     0  1196 4375 3254  6  4 90  0  0  0
 5  0   4132 1506220 420528 21033540    0    0     0   112 3403 2394  6  2 92  0  0  0
 0  0   4132 1503760 420528 21033576    0    0     0   160 3403 2187  8  2 90  0  0  0
 0  0   4132 1500992 420528 21033600    0    0     0   372 3281 2306  5  2 93  0  0  0
 0  0   4132 1496488 420528 21033636    0    0     0   360 3102 2229  4  2 93  0  0  0
 0  0   4132 1504952 420528 21033656    0    0     0  1144 6170 5119  7  5 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1488232 420528 21033684    0    0     0   336 5555 6272  6  3 91  0  0  0
 0  0   4132 1483820 420528 21033716    0    0     0   828 3602 2642  4  2 93  1  0  0
 0  0   4132 1481800 420528 21033756    0    0     0    80 3116 2358  5  2 93  0  0  0
 0  0   4132 1480036 420528 21033760    0    0     0   116 3194 2279  4  2 93  0  0  0
 0  0   4132 1474692 420528 21033800    0    0     0   448 4493 3455  6  4 90  0  0  0
 1  0   4132 1473768 420528 21033820    0    0     0   796 3655 2599  4  3 93  0  0  0
 3  0   4132 1471784 420528 21033844    0    0     0   496 3151 2262  5  2 93  0  0  0
 0  0   4132 1481124 420528 21033876    0    0     0   120 3193 2367  4  2 93  0  0  0
 0  0   4132 1479572 420528 21033908    0    0     0    84 2774 2078  4  2 94  0  0  0
 5  0   4132 1476764 420528 21033932    0    0     0   352 4495 3179  9  4 86  0  0  0
 0  0   4132 1474932 420528 21033968    0    0     0    72 3299 2305  5  2 93  0  0  0
 1  0   4132 1471392 420528 21034000    0    0     0   316 3354 2448  5  3 92  0  0  0
 0  0   4132 1483564 420528 21034024    0    0     0    96 4443 4116  5  3 93  0  0  0
 3  0   4132 1489772 420528 21034056    0    0     0   144 3414 2400  5  3 92  0  0  0
 0  0   4132 1493940 420528 21034080    0    0     0   836 3186 2063  4  2 93  0  0  0
 0  0   4132 1489024 420528 21034120    0    0     0   356 4679 3419  6  4 89  0  0  0
 0  0   4132 1494424 420528 21034156    0    0     0   452 4505 4147  5  3 92  0  0  0
 1  0   4132 1495568 420528 21034192    0    0     0   128 3335 2308  5  3 91  0  0  0
 0  0   4132 1500240 420528 21034228    0    0     0    76 2945 2040  4  2 94  0  0  0
 0  0   4132 1504964 420528 21034232    0    0     0   116 3798 2564  5  3 92  0  0  0
 0  0   4132 1508528 420528 21034280    0    0     0  1232 4752 3127 10  4 86  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1504396 420528 21034284    0    0     0   296 3497 2468  5  3 92  0  0  0
 0  0   4132 1499860 420528 21034328    0    0     0    80 3370 2489  5  3 92  0  0  0
 0  0   4132 1495884 420528 21034364    0    0     0   128 3542 2421  5  3 92  0  0  0
 1  0   4132 1494120 420528 21034368    0    0     0   116 3218 2148  5  2 93  0  0  0
 1  0   4132 1490316 420528 21034416    0    0     0   172 4281 3162  6  4 90  0  0  0
 2  0   4132 1486932 420528 21034448    0    0     0  1140 3440 2241  5  2 93  0  0  0
 0  0   4132 1495648 420528 21034456    0    0     0   120 3139 2308  5  2 93  0  0  0
 0  0   4132 1494924 420528 21034496    0    0     0    72 3172 2332  4  2 94  0  0  0
 0  0   4132 1487908 420528 21034512    0    0     0   148 4820 4283  6  3 91  0  0  0
 0  0   4132 1488708 420528 21034572    0    0     0   140 7026 7899  8  5 87  0  0  0
 1  0   4132 1493816 420528 21034716    0    0     0   272 5320 2591 10  3 88  0  0  0
 0  0   4132 1491664 420528 21034740    0    0     0    72 4010 2672  5  2 92  0  0  0
 1  0   4132 1481380 420528 21034772    0    0     0   124 3311 2352  5  3 92  0  0  0
 0  0   4132 1491684 420528 21034784    0    0     0    80 3552 2603  5  2 92  0  0  0
 5  0   4132 1495268 420528 21034820    0    0     0   924 3836 2621  5  3 92  0  0  0
 0  0   4132 1498756 420528 21034852    0    0     0   436 4913 3449  6  5 89  0  0  0
 1  0   4132 1498072 420528 21034884    0    0     0   112 3568 2626  5  3 92  0  0  0
 1  0   4132 1495796 420528 21034908    0    0     0    80 3023 2126  4  2 93  0  0  0
 0  0   4132 1498080 420528 21034920    0    0     0   120 3281 2375  4  2 94  0  0  0
 0  0   4132 1497284 420528 21034944    0    0     0    96 3027 2173  4  2 94  0  0  0
 0  0   4132 1493232 420528 21034968    0    0     0  1332 5409 3629 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1490300 420528 21035008    0    0     0    92 4550 4170  5  3 92  0  0  0
 0  0   4132 1491060 420528 21035048    0    0     0   112 3300 2338  5  2 93  0  0  0
 1  0   4132 1486532 420528 21035052    0    0     0    84 3223 2355  5  3 93  0  0  0
 0  0   4132 1484012 420528 21035132    0    0     0   112 3156 2185  5  2 93  0  0  0
 0  0   4132 1491556 420528 21035140    0    0     0   288 5347 4939  7  5 89  0  0  0
 0  0   4132 1489464 420528 21035192    0    0     0   884 3624 2490  5  3 92  0  0  0
 0  0   4132 1489464 420528 21035212    0    0     0    92 3059 2047  5  2 93  0  0  0
 1  0   4132 1489404 420528 21035240    0    0     0   116 3201 2312  5  2 93  0  0  0
 1  0   4132 1486412 420528 21035276    0    0     0    80 3167 2301  5  2 93  0  0  0
 1  0   4132 1491864 420528 21035292    0    0     0  1004 4917 3586  7  5 88  0  0  0
 1  0   4132 1491928 420528 21035340    0    0     0    72 3275 2213  5  3 92  0  0  0
 0  0   4132 1491424 420528 21035384    0    0     0   140 3429 2432  5  2 92  0  0  0
 1  0   4132 1491424 420528 21035388    0    0     0    84 3452 2316  9  2 89  0  0  0
 1  0   4132 1489184 420528 21035452    0    0     0   128 2944 2042  4  2 94  0  0  0
 1  0   4132 1489184 420528 21035464    0    0     0  1312 3316 2268  4  2 94  0  0  0
 1  0   4132 1490940 420528 21035540    0    0     0   224 4767 3452  7  4 90  0  0  0
 0  0   4132 1488704 420528 21035540    0    0     0    84 3189 2189  5  3 93  0  0  0
 0  0   4132 1487044 420528 21035580    0    0     0   116 4607 4153  6  3 91  0  0  0
 0  0   4132 1481916 420528 21035600    0    0     0    88 5467 6458  6  3 91  0  0  0
 1  0   4132 1480116 420528 21035664    0    0     0   208 3497 2463  5  3 92  0  0  0
 0  0   4132 1485480 420528 21035672    0    0     0  1276 4422 3038  6  4 90  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1488944 420528 21035720    0    0     0   116 3523 2574  5  3 92  0  0  0
 0  0   4132 1490464 420528 21035720    0    0     0    88 3477 2449  5  3 93  0  0  0
 1  0   4132 1494628 420528 21035772    0    0     0   112 4095 2633 10  3 87  0  0  0
 0  0   4132 1488248 420528 21035788    0    0     0   496 3027 2128  4  2 94  0  0  0
 0  0   4132 1486400 420528 21035816    0    0     0   368 4387 3180  6  4 90  0  0  0
 0  0   4132 1482872 420528 21035860    0    0     0   684 3282 2027  5  3 92  0  0  0
 0  0   4132 1490128 420528 21035868    0    0     0   144 3659 2563  5  3 92  0  0  0
 0  0   4132 1485904 420528 21035916    0    0     0    84 3338 2328  5  2 93  0  0  0
 0  0   4132 1484644 420528 21035944    0    0     0   164 3185 2240  5  2 93  0  0  0
 0  0   4132 1480904 420528 21035976    0    0     0   604 5608 4753  7  5 89  0  0  0
 0  0   4132 1479672 420528 21035996    0    0     0   128 3332 2455  5  2 93  0  0  0
 0  0   4132 1479672 420528 21036032    0    0     0   100 3249 2422  4  2 93  0  0  0
 0  0   4132 1479420 420528 21036072    0    0     0   116 3098 2164  4  2 93  0  0  0
 6  0   4132 1476408 420528 21036116    0    0     0   156 5149 4543  8  3 89  0  0  0
 1  0   4132 1474140 420528 21036140    0    0     0  1284 3913 2720  7  3 90  0  0  0
 1  0   4132 1479460 420528 21036180    0    0     0    96 4268 3230  5  4 91  0  0  0
 1  0   4132 1478960 420528 21036200    0    0     0   116 3304 2353  5  2 93  0  0  0
 0  0   4132 1478960 420528 21036212    0    0     0   104 2972 2156  4  2 94  0  0  0
 0  0   4132 1487156 420528 21036240    0    0     0   164 3316 2401  4  2 93  0  0  0
 1  0   4132 1487492 420528 21036280    0    0     0   392 3032 2103  4  2 94  0  0  0
 1  0   4132 1485540 420528 21036284    0    0     0  1356 5307 4049  7  5 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1484776 420528 21036344    0    0     0    84 3431 2408  4  3 93  0  0  0
 0  0   4132 1493304 420528 21036344    0    0     0   128 3465 2393  5  3 92  0  0  0
 0  0   4132 1491036 420528 21036400    0    0     0   172 3293 2277  5  2 93  0  0  0
 0  0   4132 1493152 420528 21036436    0    0     0   260 3296 2439  5  2 93  0  0  0
 2  0   4132 1497004 420528 21036468    0    0     0   308 4030 3184  6  4 91  0  0  0
 1  0   4132 1500872 420528 21036496    0    0     0   788 8101 5051 11  3 86  0  0  0
 0  0   4132 1485592 420528 21036532    0    0     0    72 6191 7024  6  4 90  0  0  0
 2  0   4132 1484312 420528 21036540    0    0     0   164 3664 2646  5  3 92  0  0  0
 2  0   4132 1482548 420528 21036568    0    0     0   376 3056 2181  4  2 93  0  0  0
 0  0   4132 1482292 420528 21036708    0    0     0   336 4936 3567  6  4 89  0  0  0
 0  0   4132 1481132 420528 21036740    0    0     0    80 3576 2738  5  3 93  0  0  0
 0  0   4132 1490348 420528 21036804    0    0     0   128 3212 2387  4  2 93  0  0  0
 0  0   4132 1488584 420528 21036804    0    0     0   148 2987 2066  4  2 94  0  0  0
 0  0   4132 1487604 420528 21036848    0    0     0   276 3226 2332  5  2 93  0  0  0
 1  0   4132 1481792 420528 21036880    0    0     0   864 3441 2360  5  3 92  0  0  0
 1  0   4132 1482116 420528 21036896    0    0     0   304 4582 3383  7  5 88  0  0  0
 0  0   4132 1487672 420528 21036932    0    0     0    80 3752 2504  5  3 92  0  0  0
 0  0   4132 1485432 420528 21036944    0    0     0   152 3555 2469  9  2 89  0  0  0
 0  0   4132 1486104 420528 21036964    0    0     0   372 4321 3910  5  3 92  0  0  0
 1  0   4132 1485604 420528 21036992    0    0     0   112 3197 2241  4  2 93  0  0  0
 0  0   4132 1484668 420528 21037020    0    0     0  1288 4614 3113  5  4 91  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1483912 420528 21037064    0    0     0   108 3208 2223  5  2 93  0  0  0
 2  0   4132 1476604 420528 21037112    0    0     0   156 4817 4222  6  4 90  0  0  0
 0  0   4132 1475848 420528 21037136    0    0     0   256 2899 1714  4  2 93  0  0  0
 0  0   4132 1481128 420528 21037168    0    0     0    92 2670 1659  4  2 94  0  0  0
 4  0   4132 1470632 420528 21037184    0    0     0   564 3983 2655  8  4 88  0  0  0
 0  0   4132 1477240 420528 21037192    0    0     0   596 3327 1967  5  3 93  0  0  0
 1  0   4132 1482452 420528 21037240    0    0     0   160 3048 1787  4  2 93  0  0  0
 0  0   4132 1482744 420528 21037256    0    0     0    84 2768 1655  5  2 93  0  0  0
 0  0   4132 1490076 420528 21037264    0    0     0   296 3295 1990  9  2 88  0  0  0
 0  0   4132 1487688 420528 21037300    0    0     0   156 4122 3132  6  4 90  0  0  0
 0  0   4132 1483968 420528 21037316    0    0     0   104 3097 2134  5  2 93  0  0  0
 0  0   4132 1483516 420528 21037372    0    0     0   332 3262 2383  5  2 93  0  0  0
 0  0   4132 1482116 420528 21037396    0    0     0   100 3365 2285  5  3 92  0  0  0
 0  0   4132 1484168 420528 21037396    0    0     0   344 3205 2332  4  2 93  0  0  0
 1  0   4132 1473032 420528 21037464    0    0     0   964 5038 4380  6  4 90  0  0  0
 0  0   4132 1489116 420528 21037492    0    0     0    88 7149 7522  8  5 87  0  0  0
 0  0   4132 1498768 420528 21037536    0    0     0   296 3067 2151  5  2 93  0  0  0
 1  0   4132 1494268 420528 21037560    0    0     0    72 3160 2240  5  3 92  0  0  0
 0  0   4132 1492504 420528 21037576    0    0     0   256 3260 2354  4  3 93  0  0  0
 1  0   4132 1496660 420528 21037612    0    0     0    80 3407 2573  4  2 93  0  0  0
 0  0   4132 1494180 420528 21037640    0    0     0  1144 4850 3262 11  4 85  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1493424 420528 21037644    0    0     0   164 3488 2667  5  2 93  0  0  0
 0  0   4132 1491156 420528 21037692    0    0     0   276 3577 2589  5  3 92  0  0  0
 0  0   4132 1501364 420528 21037724    0    0     0   320 3333 2179  5  3 92  0  0  0
 0  0   4132 1501140 420528 21037744    0    0     0   112 3151 2152  5  3 93  0  0  0
 0  0   4132 1490396 420528 21037780    0    0     0   156 4142 3160  6  4 90  0  0  0
 0  0   4132 1496388 420528 21037808    0    0     0   156 3183 2090  5  3 93  0  0  0
 0  0   4132 1488844 420528 21037828    0    0     0   248 4881 4470  5  3 91  0  0  0
 2  0   4132 1487892 420528 21037876    0    0     0   272 3643 2583  5  3 92  0  0  0
 0  0   4132 1484112 420528 21037880    0    0     0    76 3522 2492  5  3 93  0  0  0
 5  0   4132 1484536 420528 21037924    0    0     0   952 4677 3004  7  4 88  0  0  0
 1  0   4132 1479780 420528 21037960    0    0     0   212 4344 3602  8  3 89  0  0  0
 0  0   4132 1479896 420528 21037976    0    0     0   272 4115 3504  5  3 92  0  0  0
 0  0   4132 1487488 420528 21038008    0    0     0   520 3507 2543  5  3 92  0  0  0
 0  0   4132 1496924 420528 21038040    0    0     0   108 3485 2357  5  2 93  0  0  0
 5  0   4132 1492316 420528 21038084    0    0     0   128 3342 2302  5  3 92  0  0  0
 0  0   4132 1489388 420528 21038108    0    0     0  1072 4442 3009  6  4 90  0  0  0
 0  0   4132 1496320 420528 21038112    0    0     0    72 3857 2564  6  3 91  0  0  0
