api,rtt_ms
PRIVATE_IP_021,4.825830
PRIVATE_IP_021,5.090952
PRIVATE_IP_021,5.432129
PRIVATE_IP_021,6.247044
PRIVATE_IP_021,6.551981
PRIVATE_IP_021,5.728006
PRIVATE_IP_021,6.334066
PRIVATE_IP_021,7.816076
PRIVATE_IP_021,4.760981
PRIVATE_IP_021,6.594896
PRIVATE_IP_021,6.791115
PRIVATE_IP_021,7.606030
PRIVATE_IP_021,9.145975
PRIVATE_IP_021,5.277157
PRIVATE_IP_021,5.517006
PRIVATE_IP_021,7.946968
PRIVATE_IP_021,7.766008
PRIVATE_IP_021,8.438110
PRIVATE_IP_021,5.844116
PRIVATE_IP_021,6.142139
PRIVATE_IP_021,7.035971
PRIVATE_IP_021,6.263018
PRIVATE_IP_021,5.620003
PRIVATE_IP_021,5.426168
PRIVATE_IP_021,5.661011
PRIVATE_IP_021,4.538774
PRIVATE_IP_021,4.392147
PRIVATE_IP_021,5.897999
PRIVATE_IP_021,7.550955
PRIVATE_IP_021,5.145073
PRIVATE_IP_021,8.869886
PRIVATE_IP_021,5.994081
PRIVATE_IP_021,6.471872
PRIVATE_IP_021,7.912874
PRIVATE_IP_021,5.650043
PRIVATE_IP_021,5.890131
PRIVATE_IP_021,7.782936
PRIVATE_IP_021,4.464149
PRIVATE_IP_021,6.118059
PRIVATE_IP_021,7.315874
PRIVATE_IP_021,6.045103
PRIVATE_IP_021,7.977962
PRIVATE_IP_021,8.219004
PRIVATE_IP_021,6.141186
PRIVATE_IP_021,7.435799
PRIVATE_IP_021,6.575108
PRIVATE_IP_021,5.771875
PRIVATE_IP_021,8.253098
PRIVATE_IP_021,5.797863
PRIVATE_IP_021,5.819798
PRIVATE_IP_021,6.501913
PRIVATE_IP_021,4.490852
PRIVATE_IP_021,7.248878
PRIVATE_IP_021,6.661892
PRIVATE_IP_021,9.378910
PRIVATE_IP_021,8.114100
PRIVATE_IP_021,14.767170
PRIVATE_IP_021,3.613949
PRIVATE_IP_021,5.178213
PRIVATE_IP_021,4.308939
PRIVATE_IP_021,7.304907
PRIVATE_IP_021,7.081985
PRIVATE_IP_021,8.404016
PRIVATE_IP_021,7.183075
PRIVATE_IP_021,3.775120
PRIVATE_IP_021,9.932041
PRIVATE_IP_021,10.802031
PRIVATE_IP_021,6.789923
PRIVATE_IP_021,6.150961
PRIVATE_IP_021,4.946947
PRIVATE_IP_021,5.317926
PRIVATE_IP_021,6.592035
PRIVATE_IP_021,5.578995
PRIVATE_IP_021,8.519173
PRIVATE_IP_021,5.618095
PRIVATE_IP_021,7.042170
PRIVATE_IP_021,13.086796
PRIVATE_IP_021,4.891157
PRIVATE_IP_021,3.943920
PRIVATE_IP_021,5.065918
PRIVATE_IP_021,4.612923
PRIVATE_IP_021,6.212950
PRIVATE_IP_021,5.970001
PRIVATE_IP_021,4.417896
PRIVATE_IP_021,6.541014
PRIVATE_IP_021,5.198956
PRIVATE_IP_021,8.025169
PRIVATE_IP_021,5.326986
PRIVATE_IP_021,5.550861
PRIVATE_IP_021,5.962133
PRIVATE_IP_021,7.583141
PRIVATE_IP_021,4.780054
PRIVATE_IP_021,7.678986
PRIVATE_IP_021,6.322145
PRIVATE_IP_021,4.770041
PRIVATE_IP_021,5.836010
PRIVATE_IP_021,5.358934
PRIVATE_IP_021,7.899046
PRIVATE_IP_021,7.150173
PRIVATE_IP_021,6.933928
PRIVATE_IP_021,9.778023
PRIVATE_IP_021,5.147934
PRIVATE_IP_021,6.586075
PRIVATE_IP_021,6.080866
PRIVATE_IP_021,5.461931
PRIVATE_IP_021,5.011082
PRIVATE_IP_021,4.287004
PRIVATE_IP_021,5.442858
PRIVATE_IP_021,6.566048
PRIVATE_IP_021,5.337954
PRIVATE_IP_021,5.621910
PRIVATE_IP_021,4.838943
PRIVATE_IP_021,5.411863
PRIVATE_IP_021,11.372089
PRIVATE_IP_021,6.545067
PRIVATE_IP_021,6.639004
PRIVATE_IP_021,8.278847
PRIVATE_IP_021,6.040812
PRIVATE_IP_021,6.350994
PRIVATE_IP_021,6.119967
PRIVATE_IP_021,4.193068
PRIVATE_IP_021,5.760908
PRIVATE_IP_021,6.752014
PRIVATE_IP_021,5.526066
PRIVATE_IP_021,9.622097
PRIVATE_IP_021,6.772041
PRIVATE_IP_021,5.496979
PRIVATE_IP_021,5.192041
PRIVATE_IP_021,9.175062
PRIVATE_IP_021,9.046078
PRIVATE_IP_021,16.205072
PRIVATE_IP_021,8.115053
PRIVATE_IP_021,5.259037
PRIVATE_IP_021,10.254145
PRIVATE_IP_021,7.359982
PRIVATE_IP_021,9.955883
PRIVATE_IP_021,4.266977
PRIVATE_IP_021,9.330034
PRIVATE_IP_021,6.688118
PRIVATE_IP_021,5.564213
PRIVATE_IP_021,8.094072
PRIVATE_IP_021,7.026196
PRIVATE_IP_021,5.844116
PRIVATE_IP_021,5.552053
PRIVATE_IP_021,5.250931
PRIVATE_IP_021,4.782915
PRIVATE_IP_021,5.944967
PRIVATE_IP_021,8.870125
PRIVATE_IP_021,10.786057
PRIVATE_IP_021,4.889011
PRIVATE_IP_021,4.676104
PRIVATE_IP_021,5.264044
PRIVATE_IP_021,5.434036
PRIVATE_IP_021,7.672787
PRIVATE_IP_021,8.121014
PRIVATE_IP_021,4.456997
PRIVATE_IP_021,6.192923
PRIVATE_IP_021,5.758047
PRIVATE_IP_021,5.695105
PRIVATE_IP_021,10.229111
PRIVATE_IP_021,4.612923
PRIVATE_IP_021,11.481047
PRIVATE_IP_021,5.900145
PRIVATE_IP_021,8.056879
PRIVATE_IP_021,5.050898
PRIVATE_IP_021,4.276037
PRIVATE_IP_021,10.027885
PRIVATE_IP_021,5.891085
PRIVATE_IP_021,12.017965
PRIVATE_IP_021,8.083820
PRIVATE_IP_021,5.270004
PRIVATE_IP_021,5.209923
PRIVATE_IP_021,4.436970
PRIVATE_IP_021,4.412889
PRIVATE_IP_021,5.723000
PRIVATE_IP_021,5.864859
PRIVATE_IP_021,3.868818
PRIVATE_IP_021,5.352020
PRIVATE_IP_021,6.921053
PRIVATE_IP_021,4.212856
PRIVATE_IP_021,6.042004
PRIVATE_IP_021,7.986069
PRIVATE_IP_021,4.091024
PRIVATE_IP_021,4.713058
PRIVATE_IP_021,5.357981
PRIVATE_IP_021,7.597208
PRIVATE_IP_021,5.538940
PRIVATE_IP_021,5.992889
PRIVATE_IP_021,9.885073
PRIVATE_IP_021,8.486032
PRIVATE_IP_021,5.510092
PRIVATE_IP_021,8.230925
PRIVATE_IP_021,6.359100
PRIVATE_IP_021,13.008833
PRIVATE_IP_021,4.064083
PRIVATE_IP_021,4.692078
PRIVATE_IP_021,11.071920
PRIVATE_IP_021,5.808115
PRIVATE_IP_021,6.098986
PRIVATE_IP_021,7.535934
PRIVATE_IP_021,6.254196
PRIVATE_IP_021,10.272026
PRIVATE_IP_021,6.685019
PRIVATE_IP_021,6.211042
PRIVATE_IP_021,10.154009
PRIVATE_IP_021,12.839794
PRIVATE_IP_021,4.879951
PRIVATE_IP_021,11.080027
PRIVATE_IP_021,4.731894
PRIVATE_IP_021,6.237984
PRIVATE_IP_021,6.427050
PRIVATE_IP_021,5.630016
PRIVATE_IP_021,11.078119
PRIVATE_IP_021,7.817984
PRIVATE_IP_021,9.149790
PRIVATE_IP_021,7.047176
PRIVATE_IP_021,11.382818
PRIVATE_IP_021,9.905100
PRIVATE_IP_021,9.072781
PRIVATE_IP_021,4.370928
PRIVATE_IP_021,5.991936
PRIVATE_IP_021,6.372929
PRIVATE_IP_021,8.013010
PRIVATE_IP_021,6.273031
PRIVATE_IP_021,4.249096
PRIVATE_IP_021,5.388021
PRIVATE_IP_021,7.070065
PRIVATE_IP_021,4.913092
PRIVATE_IP_021,9.306192
PRIVATE_IP_021,5.002975
PRIVATE_IP_021,7.000208
PRIVATE_IP_021,6.598949
PRIVATE_IP_021,4.527092
PRIVATE_IP_021,4.271984
PRIVATE_IP_021,6.021023
PRIVATE_IP_021,9.655952
PRIVATE_IP_021,6.330013
PRIVATE_IP_021,8.904934
PRIVATE_IP_021,8.994818
PRIVATE_IP_021,4.357100
PRIVATE_IP_021,4.604101
PRIVATE_IP_021,8.166075
PRIVATE_IP_021,5.215883
PRIVATE_IP_021,7.658005
PRIVATE_IP_021,7.066965
PRIVATE_IP_021,5.720139
PRIVATE_IP_021,5.402088
PRIVATE_IP_021,5.748034
PRIVATE_IP_021,4.925966
PRIVATE_IP_021,5.215168
PRIVATE_IP_021,6.769180
PRIVATE_IP_021,10.517120
PRIVATE_IP_021,7.935047
PRIVATE_IP_021,6.120920
PRIVATE_IP_021,6.205082
PRIVATE_IP_021,5.234957
PRIVATE_IP_021,5.506039
PRIVATE_IP_021,11.225939
PRIVATE_IP_021,8.810043
PRIVATE_IP_021,5.507946
PRIVATE_IP_021,5.151033
PRIVATE_IP_021,5.253077
PRIVATE_IP_021,4.514933
PRIVATE_IP_021,4.168987
PRIVATE_IP_021,5.811930
PRIVATE_IP_021,9.308815
PRIVATE_IP_021,5.820036
PRIVATE_IP_021,5.661964
PRIVATE_IP_021,7.592916
PRIVATE_IP_021,3.936052
PRIVATE_IP_021,7.115126
PRIVATE_IP_021,8.215904
PRIVATE_IP_021,5.084991
PRIVATE_IP_021,8.934021
PRIVATE_IP_021,5.897045
PRIVATE_IP_021,6.701946
PRIVATE_IP_021,7.671118
PRIVATE_IP_021,4.483938
PRIVATE_IP_021,8.265972
PRIVATE_IP_021,5.563974
PRIVATE_IP_021,3.242016
PRIVATE_IP_021,4.086018
PRIVATE_IP_021,6.012201
PRIVATE_IP_021,4.607916
PRIVATE_IP_021,9.480000
PRIVATE_IP_021,7.496119
PRIVATE_IP_021,13.611078
PRIVATE_IP_021,6.438017
PRIVATE_IP_021,5.765915
PRIVATE_IP_021,4.342794
PRIVATE_IP_021,6.113052
PRIVATE_IP_021,5.113840
PRIVATE_IP_021,5.059004
PRIVATE_IP_021,4.027843
PRIVATE_IP_021,3.882885
PRIVATE_IP_021,4.867077
PRIVATE_IP_021,5.839109
PRIVATE_IP_021,5.770922
PRIVATE_IP_021,8.999825
PRIVATE_IP_021,4.376888
PRIVATE_IP_021,8.299112
PRIVATE_IP_021,7.190943
PRIVATE_IP_021,7.930040
PRIVATE_IP_021,5.916834
PRIVATE_IP_021,4.767895
PRIVATE_IP_021,5.737066
PRIVATE_IP_021,5.041838
PRIVATE_IP_021,4.162073
PRIVATE_IP_021,7.035017
PRIVATE_IP_021,7.229090
PRIVATE_IP_021,7.403135
PRIVATE_IP_021,12.603998
PRIVATE_IP_021,4.954815
PRIVATE_IP_021,3.960133
PRIVATE_IP_021,6.219864
PRIVATE_IP_021,6.011963
PRIVATE_IP_021,7.960081
PRIVATE_IP_021,4.233837
PRIVATE_IP_021,5.577087
PRIVATE_IP_021,6.604910
PRIVATE_IP_021,3.467083
PRIVATE_IP_021,8.788109
PRIVATE_IP_021,8.085966
PRIVATE_IP_021,4.252911
PRIVATE_IP_021,9.119034
PRIVATE_IP_021,7.349014
PRIVATE_IP_021,5.734921
PRIVATE_IP_021,8.448839
PRIVATE_IP_021,5.836964
PRIVATE_IP_021,8.494854
PRIVATE_IP_021,8.565903
PRIVATE_IP_021,5.045176
PRIVATE_IP_021,4.842043
PRIVATE_IP_021,3.895044
PRIVATE_IP_021,5.630016
PRIVATE_IP_021,8.807898
PRIVATE_IP_021,5.228043
PRIVATE_IP_021,4.486084
PRIVATE_IP_021,5.424023
PRIVATE_IP_021,6.188869
PRIVATE_IP_021,16.887903
PRIVATE_IP_021,6.687164
PRIVATE_IP_021,7.243156
PRIVATE_IP_021,4.004002
PRIVATE_IP_021,5.712032
PRIVATE_IP_021,8.293152
PRIVATE_IP_021,4.790068
PRIVATE_IP_021,7.723093
PRIVATE_IP_021,7.335901
PRIVATE_IP_021,4.942894
PRIVATE_IP_021,4.292965
PRIVATE_IP_021,7.055998
PRIVATE_IP_021,9.307146
PRIVATE_IP_021,7.257938
PRIVATE_IP_021,5.551100
PRIVATE_IP_021,5.908966
PRIVATE_IP_021,10.809898
PRIVATE_IP_021,5.599976
PRIVATE_IP_021,4.280090
PRIVATE_IP_021,4.613876
PRIVATE_IP_021,7.164955
PRIVATE_IP_021,5.137205
PRIVATE_IP_021,9.399176
PRIVATE_IP_021,8.491039
PRIVATE_IP_021,5.077124
PRIVATE_IP_021,5.989075
PRIVATE_IP_021,4.805803
PRIVATE_IP_021,7.539988
PRIVATE_IP_021,4.189968
PRIVATE_IP_021,9.310007
PRIVATE_IP_021,8.565903
PRIVATE_IP_021,3.190994
PRIVATE_IP_021,9.892941
PRIVATE_IP_021,4.964113
PRIVATE_IP_021,6.735086
PRIVATE_IP_021,5.681038
PRIVATE_IP_021,5.052090
PRIVATE_IP_021,8.677006
PRIVATE_IP_021,9.172916
PRIVATE_IP_021,7.456064
PRIVATE_IP_021,7.994175
PRIVATE_IP_021,5.717039
PRIVATE_IP_021,6.002188
PRIVATE_IP_021,5.231857
PRIVATE_IP_021,5.633831
PRIVATE_IP_021,11.826038
