epoch,iso,cpu_pct,load1,mem_total_mib,mem_avail_mib,mem_used_mib,mem_used_pct,swap_used_mib,temp_max_c ,net_br0_rx_mbps,net_br0_tx_mbps,net_br0_total_mbps,net_br0_rx_pps,net_br0_tx_pps,net_br0_rx_errors_s,net_br0_tx_errors_s,net_br0_rx_drops_s,net_br0_tx_drops_s ,net_enp2s0_rx_mbps,net_enp2s0_tx_mbps,net_enp2s0_total_mbps,net_enp2s0_rx_pps,net_enp2s0_tx_pps,net_enp2s0_rx_errors_s,net_enp2s0_tx_errors_s,net_enp2s0_rx_drops_s,net_enp2s0_tx_drops_s ,net_enp1s0_rx_mbps,net_enp1s0_tx_mbps,net_enp1s0_total_mbps,net_enp1s0_rx_pps,net_enp1s0_tx_pps,net_enp1s0_rx_errors_s,net_enp1s0_tx_errors_s,net_enp1s0_rx_drops_s,net_enp1s0_tx_drops_s
1781799673.706603045,2026-06-18T16:21:13+00:00,4.139,0.22,7783.762,7257.434,526.328,6.762,0.000,49.00,0.051000,0.001200,0.052200,86.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.028192,0.030512,0.058704,56.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.029056,0.028192,0.057248,29.000000,57.000000,0.000000,0.000000,0.000000,0.000000
1781799674.861071371,2026-06-18T16:21:14+00:00,3.493,0.22,7783.762,7259.316,524.445,6.738,0.000,49.00,0.052496,0.001200,0.053696,94.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029728,0.030800,0.060528,59.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.031168,0.028672,0.059840,28.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799676.012305609,2026-06-18T16:21:16+00:00,3.720,0.22,7783.762,7257.121,526.641,6.766,0.000,49.00,0.054056,0.001200,0.055256,94.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032128,0.035424,0.067552,65.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.032656,0.032080,0.064736,30.000000,64.000000,0.000000,0.000000,0.000000,0.000000
1781799677.303077528,2026-06-18T16:21:17+00:00,6.055,0.22,7783.762,7256.145,527.617,6.778,0.000,49.00,0.049664,0.001200,0.050864,84.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033248,0.036880,0.070128,64.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.036560,0.030848,0.067408,35.000000,61.000000,0.000000,0.000000,0.000000,0.000000
1781799678.484008340,2026-06-18T16:21:18+00:00,4.478,0.20,7783.762,7258.133,525.629,6.753,0.000,48.00,0.056712,0.001200,0.057912,98.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031744,0.035040,0.066784,63.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.033216,0.032176,0.065392,31.000000,65.000000,0.000000,0.000000,0.000000,0.000000
1781799679.866189413,2026-06-18T16:21:19+00:00,7.286,0.20,7783.762,7259.469,524.293,6.736,0.000,48.00,0.059304,0.001200,0.060504,103.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.032216,0.063432,62.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.030240,0.030640,0.060880,29.000000,60.000000,0.000000,0.000000,0.000000,0.000000
1781799681.025255408,2026-06-18T16:21:21+00:00,3.896,0.20,7783.762,7259.805,523.957,6.731,0.000,48.00,0.060728,0.001200,0.061928,103.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.038488,0.036504,0.074992,74.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.035304,0.037048,0.072352,33.000000,72.000000,0.000000,0.000000,0.000000,0.000000
1781799682.426521716,2026-06-18T16:21:22+00:00,8.303,0.20,7783.762,7260.520,523.242,6.722,0.000,48.00,0.072648,0.001200,0.073848,112.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.048464,0.037792,0.086256,76.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.036592,0.046496,0.083088,34.000000,72.000000,0.000000,0.000000,0.000000,0.000000
1781799683.582826438,2026-06-18T16:21:23+00:00,3.922,0.18,7783.762,7259.887,523.875,6.730,0.000,48.00,0.061072,0.001200,0.062272,95.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.040104,0.036120,0.076224,72.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.035696,0.040584,0.076280,30.000000,73.000000,0.000000,0.000000,0.000000,0.000000
1781799684.771417707,2026-06-18T16:21:24+00:00,4.440,0.18,7783.762,7261.074,522.688,6.715,0.000,48.00,0.052360,0.001200,0.053560,96.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032176,0.032040,0.064216,65.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.031760,0.033136,0.064896,32.000000,66.000000,0.000000,0.000000,0.000000,0.000000
1781799686.104474290,2026-06-18T16:21:26+00:00,6.805,0.18,7783.762,7260.922,522.840,6.717,0.000,47.00,0.061520,0.001200,0.062720,105.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035152,0.037160,0.072312,69.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.034264,0.032128,0.066392,30.000000,64.000000,0.000000,0.000000,0.000000,0.000000
1781799687.281610128,2026-06-18T16:21:27+00:00,4.069,0.18,7783.762,7260.180,523.582,6.727,0.000,48.00,0.047528,0.001200,0.048728,83.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032720,0.035880,0.068600,65.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.036080,0.032288,0.068368,34.000000,64.000000,0.000000,0.000000,0.000000,0.000000
1781799688.663085382,2026-06-18T16:21:28+00:00,7.313,0.17,7783.762,7260.875,522.887,6.718,0.000,48.00,0.066992,0.001200,0.068192,111.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035920,0.035040,0.070960,66.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.033216,0.035392,0.068608,31.000000,66.000000,0.000000,0.000000,0.000000,0.000000
1781799689.816148240,2026-06-18T16:21:29+00:00,3.486,0.17,7783.762,7259.953,523.809,6.730,0.000,50.00,0.047424,0.001536,0.048960,84.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.028192,0.030816,0.059008,56.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.029024,0.027712,0.056736,29.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799690.966162315,2026-06-18T16:21:30+00:00,4.148,0.17,7783.762,7258.055,525.707,6.754,0.000,48.00,0.051672,0.001200,0.052872,92.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030736,0.033160,0.063896,62.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.035408,0.030688,0.066096,31.000000,60.000000,0.000000,0.000000,0.000000,0.000000
1781799692.122650924,2026-06-18T16:21:32+00:00,3.922,0.17,7783.762,7257.547,526.215,6.760,0.000,50.00,0.059184,0.001200,0.060384,97.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.037216,0.033584,0.070800,68.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.028416,0.033760,0.062176,27.000000,63.000000,0.000000,0.000000,0.000000,0.000000
1781799693.444092113,2026-06-18T16:21:33+00:00,6.692,0.17,7783.762,7257.172,526.590,6.765,0.000,48.00,0.057808,0.001200,0.059008,99.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032816,0.037280,0.070096,65.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.036080,0.032288,0.068368,34.000000,64.000000,0.000000,0.000000,0.000000,0.000000
1781799694.605699766,2026-06-18T16:21:34+00:00,3.688,0.23,7783.762,7258.371,525.391,6.750,0.000,48.00,0.052024,0.001200,0.053224,87.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030496,0.032824,0.063320,56.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.031624,0.030448,0.062072,29.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799695.762679671,2026-06-18T16:21:35+00:00,3.696,0.23,7783.762,7258.062,525.699,6.754,0.000,48.00,0.048712,0.001200,0.049912,83.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.027712,0.029616,0.057328,55.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.030096,0.028720,0.058816,29.000000,59.000000,0.000000,0.000000,0.000000,0.000000
1781799697.041990473,2026-06-18T16:21:37+00:00,5.882,0.23,7783.762,7260.156,523.605,6.727,0.000,49.00,0.057600,0.001200,0.058800,100.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035680,0.038808,0.074488,71.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.037480,0.034240,0.071720,35.000000,66.000000,0.000000,0.000000,0.000000,0.000000
1781799698.252131426,2026-06-18T16:21:38+00:00,4.574,0.23,7783.762,7260.543,523.219,6.722,0.000,48.00,0.051912,0.001200,0.053112,91.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035264,0.037912,0.073176,69.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.036560,0.034208,0.070768,35.000000,70.000000,0.000000,0.000000,0.000000,0.000000
1781799699.636067502,2026-06-18T16:21:39+00:00,7.117,0.30,7783.762,7262.160,521.602,6.701,0.000,49.00,0.062912,0.001200,0.064112,105.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029680,0.033224,0.062904,59.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.030624,0.027664,0.058288,27.000000,53.000000,0.000000,0.000000,0.000000,0.000000
1781799700.796766373,2026-06-18T16:21:40+00:00,4.772,0.30,7783.762,7261.273,522.488,6.713,0.000,49.00,0.049696,0.001200,0.050896,89.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.029728,0.030656,0.060384,59.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.029456,0.029200,0.058656,29.000000,58.000000,0.000000,0.000000,0.000000,0.000000
1781799701.944473446,2026-06-18T16:21:41+00:00,3.493,0.30,7783.762,7262.332,521.430,6.699,0.000,48.00,0.049288,0.001200,0.050488,89.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033136,0.035200,0.068336,65.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.037640,0.034720,0.072360,34.000000,69.000000,0.000000,0.000000,0.000000,0.000000
1781799703.316332927,2026-06-18T16:21:43+00:00,7.011,0.30,7783.762,7260.262,523.500,6.726,0.000,50.00,0.059856,0.001200,0.061056,101.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.035216,0.034880,0.070096,71.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.034680,0.034208,0.068888,34.000000,68.000000,0.000000,0.000000,0.000000,0.000000
1781799704.477901381,2026-06-18T16:21:44+00:00,4.113,0.27,7783.762,7260.828,522.934,6.718,0.000,48.00,0.057352,0.001200,0.058552,98.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030736,0.035144,0.065880,61.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.033064,0.029680,0.062744,29.000000,60.000000,0.000000,0.000000,0.000000,0.000000
1781799705.772048752,2026-06-18T16:21:45+00:00,5.848,0.27,7783.762,7261.332,522.430,6.712,0.000,50.00,0.053976,0.001200,0.055176,93.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031168,0.033376,0.064544,61.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.031128,0.035056,0.066184,32.000000,71.000000,0.000000,0.000000,0.000000,0.000000
1781799707.144922900,2026-06-18T16:21:47+00:00,7.182,0.27,7783.762,7261.016,522.746,6.716,0.000,48.00,0.063016,0.001200,0.064216,110.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.039616,0.040872,0.080488,78.000000,39.000000,0.000000,0.000000,0.000000,0.000000,0.036960,0.031744,0.068704,33.000000,61.000000,0.000000,0.000000,0.000000,0.000000
1781799708.308628052,2026-06-18T16:21:48+00:00,4.506,0.27,7783.762,7259.965,523.797,6.729,0.000,48.00,0.048496,0.001200,0.049696,89.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.033296,0.037280,0.070576,66.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.036080,0.034256,0.070336,35.000000,68.000000,0.000000,0.000000,0.000000,0.000000
1781799709.686564574,2026-06-18T16:21:49+00:00,8.073,0.33,7783.762,7259.145,524.617,6.740,0.000,49.00,0.061680,0.001200,0.062880,99.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.028672,0.031824,0.060496,57.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.030624,0.026656,0.057280,26.000000,53.000000,0.000000,0.000000,0.000000,0.000000
1781799710.840156683,2026-06-18T16:21:50+00:00,3.939,0.33,7783.762,7261.133,522.629,6.714,0.000,48.00,0.052672,0.001200,0.053872,97.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031168,0.033088,0.064256,62.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.032408,0.031648,0.064056,35.000000,64.000000,0.000000,0.000000,0.000000,0.000000
1781799712.100193694,2026-06-18T16:21:52+00:00,5.400,0.33,7783.762,7261.609,522.152,6.708,0.000,48.00,0.057792,0.001200,0.058992,101.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.036016,0.035200,0.071216,71.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.037120,0.036592,0.073712,33.000000,72.000000,0.000000,0.000000,0.000000,0.000000
1781799713.390880366,2026-06-18T16:21:53+00:00,6.250,0.33,7783.762,7261.609,522.152,6.708,0.000,48.00,0.079104,0.001200,0.080304,112.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.052792,0.043040,0.095832,77.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.039600,0.049768,0.089368,35.000000,71.000000,0.000000,0.000000,0.000000,0.000000
1781799714.543170665,2026-06-18T16:21:54+00:00,3.486,0.38,7783.762,7261.055,522.707,6.715,0.000,48.00,0.051632,0.001200,0.052832,88.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031216,0.034264,0.065480,63.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.031664,0.030640,0.062304,29.000000,61.000000,0.000000,0.000000,0.000000,0.000000
1781799715.907115690,2026-06-18T16:21:55+00:00,7.037,0.38,7783.762,7259.617,524.145,6.734,0.000,48.00,0.052048,0.001200,0.053248,88.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.030160,0.030136,0.060296,59.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.036072,0.035680,0.071752,34.000000,71.000000,0.000000,0.000000,0.000000,0.000000
1781799717.221493975,2026-06-18T16:21:57+00:00,6.476,0.38,7783.762,7260.527,523.234,6.722,0.000,48.00,0.062248,0.001200,0.063448,109.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.036208,0.040320,0.076528,71.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.031984,0.028240,0.060224,31.000000,56.000000,0.000000,0.000000,0.000000,0.000000
1781799718.383303597,2026-06-18T16:21:58+00:00,4.338,0.38,7783.762,7260.492,523.270,6.723,0.000,48.00,0.056616,0.001536,0.058152,97.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.035024,0.036216,0.071240,65.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.036080,0.035024,0.071104,34.000000,65.000000,0.000000,0.000000,0.000000,0.000000
1781799719.552182883,2026-06-18T16:21:59+00:00,4.516,0.43,7783.762,7258.668,525.094,6.746,0.000,49.00,0.049152,0.001200,0.050352,80.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.027760,0.033224,0.060984,55.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.030624,0.026704,0.057328,27.000000,53.000000,0.000000,0.000000,0.000000,0.000000
1781799720.872776704,2026-06-18T16:22:00+00:00,6.692,0.43,7783.762,7259.418,524.344,6.736,0.000,48.00,0.055976,0.001200,0.057176,94.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.032944,0.031136,0.064080,61.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.029936,0.031936,0.061872,30.000000,59.000000,0.000000,0.000000,0.000000,0.000000
1781799722.023847863,2026-06-18T16:22:02+00:00,3.712,0.43,7783.762,7260.438,523.324,6.723,0.000,48.00,0.052208,0.001200,0.053408,90.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.031120,0.033504,0.064624,63.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.034000,0.031696,0.065696,31.000000,63.000000,0.000000,0.000000,0.000000,0.000000
